customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag,customer_hash
CUST00000934,Alex Patel 934,customer934@example.com,Los Angeles,CA,West,2021-07-01,Gold,4.0,True,ad71d1eb13f54db09cea
CUST00000935,Taylor Smith 935,customer935@example.com,Miami,FL,South,,Unknown,6.0,True,9d87efe01ac9a4750f11
CUST00000936,Casey Kim 936,customer936@example.com,Savannah,GA,South,2021-06-25,Basic,,True,c65863756c19d65db654
CUST00000937,Alex Brown 937,customer937@example.com,Buffalo,NY,Northeast,2021-03-12,Plus,2.0,True,6f44ba22fa13963cef8f
CUST00000938,Morgan Patel 938,customer938@example.com,Houston,TX,South,,Unknown,6.0,True,4d9ef63d452f60144092
CUST00000939,Casey Brown 939,customer939@example.com,Savannah,GA,South,,Unknown,3.0,False,b4713c80176d2c29aa17
CUST00000940,Morgan Lee 940,customer940@example.com,Buffalo,NY,Northeast,2025-12-13,Silver,1.0,True,b04557225e5f976d4709
CUST00000941,Jordan Kim 941,customer941@example.com,Savannah,GA,South,2025-03-11,Plus,4.0,True,77273ab8811a0b7d93a5
CUST00000942,Alex Patel 942,customer942@example.com,Chicago,IL,Midwest,,Gold,,True,5cac1ba91cd0a86d084a
CUST00000943,Alex Lee 943,customer943@example.com,Sacramento,CA,West,,Gold,,True,31636bb04db6fe4ad97c
CUST00000944,Morgan Brown 944,customer944@example.com,Tacoma,WA,West,2022-03-04,Gold,2.0,True,1de802aa3c51a2327759
CUST00000945,Jordan Smith 945,customer945@example.com,Miami,FL,South,,Plus,,True,c116ed167336ffde56ea
CUST00000946,Alex Garcia 946,customer946@example.com,Albany,NY,Northeast,,Unknown,2.0,True,8e863d135fe62e1ef522
CUST00000947,Casey Kim 947,customer947@example.com,Peoria,IL,Midwest,,Basic,5.0,True,83fa2feb0ff3680d9421
CUST00000948,Taylor Patel 948,customer948@example.com,Austin,TX,South,,Gold,,True,8481d31aade9811efda0
CUST00000949,Jordan Brown 949,customer949@example.com,Denver,CO,West,2021-02-15,Gold,1.0,True,8bbc87006644b67b4a04
CUST00000950,Alex Patel 950,customer950@example.com,Tacoma,WA,West,,Basic,5.0,True,cf4512e9c1943c030dec
CUST00000951,Riley Garcia 951,customer951@example.com,Savannah,GA,South,2020-05-16,Unknown,1.0,True,4c3116f98c580452a712
CUST00000952,Casey Smith 952,customer952@example.com,Miami,FL,South,,Unknown,6.0,True,bd3f7009c0e6b616c712
CUST00000953,Taylor Smith 953,customer953@example.com,Albany,NY,Northeast,,Basic,3.0,True,0c8e654b2eba76fb5544
CUST00000954,Taylor Garcia 954,customer954@example.com,Miami,FL,South,,Plus,3.0,True,7c117f869cd730af8eea
CUST00000955,Riley Brown 955,customer955@example.com,Chicago,IL,Midwest,2021-07-19,Basic,2.0,True,401185e17385c24e68e9
CUST00000956,Alex Brown 956,customer956@example.com,Albany,NY,Northeast,2020-04-06,Plus,5.0,True,54a05b16c46cc124b648
CUST00000957,Alex Smith 957,customer957@example.com,Savannah,GA,South,,Plus,,True,d54268af5205ef0b911c
CUST00000958,Morgan Brown 958,customer958@example.com,Orlando,FL,South,,Silver,,False,3108cf1d26ae531be43c
CUST00000959,Alex Lee 959,customer959@example.com,Peoria,IL,Midwest,2020-04-10,Basic,6.0,True,44aa43fb7ba2f9e01659
CUST00000960,Riley Patel 960,customer960@example.com,Orlando,FL,South,2020-03-27,Unknown,,False,aac5df55d1c8029d14e1
CUST00000961,Riley Garcia 961,customer961@example.com,Chicago,IL,Midwest,,Unknown,,True,55a51506619a1a37e21d
CUST00000962,Alex Brown 962,customer962@example.com,Miami,FL,South,2025-02-18,Basic,6.0,True,8e28c6e631c5ce202661
CUST00000963,Morgan Garcia 963,customer963@example.com,Aurora,CO,West,,Gold,6.0,True,6f76db89fb336dd075cf
CUST00000964,Casey Patel 964,customer964@example.com,Chicago,IL,Midwest,2021-07-15,Plus,3.0,True,1a89154be6446cde6ec3
CUST00000965,Riley Brown 965,customer965@example.com,Tacoma,WA,West,,Gold,2.0,True,1552e73319d2592f5e32
CUST00000966,Casey Brown 966,customer966@example.com,Peoria,IL,Midwest,2023-05-04,Gold,5.0,True,f3f5643aa53f403c0056
CUST00000967,Riley Brown 967,customer967@example.com,Austin,TX,South,,Gold,6.0,False,4133e9a3b50981bf9d1b
CUST00000968,Casey Kim 968,customer968@example.com,Buffalo,NY,Northeast,2025-06-06,Silver,2.0,True,23a1d18cccab91dd0d92
CUST00000969,Alex Lee 969,customer969@example.com,Austin,TX,South,2021-05-19,Gold,2.0,True,4f826ad2576a1e984ecd
CUST00000970,Morgan Brown 970,customer970@example.com,Atlanta,GA,South,2023-10-15,Gold,1.0,True,124aa3f39a19bc28a557
CUST00000971,Taylor Patel 971,customer971@example.com,Savannah,GA,South,,Plus,3.0,True,6c86d9d79a5951e98c35
CUST00000972,Riley Patel 972,customer972@example.com,Miami,FL,South,2021-01-04,Gold,1.0,True,870b91aec5e835ff7605
CUST00000973,Casey Garcia 973,customer973@example.com,Denver,CO,West,,Gold,5.0,True,ca597e5e8d4622115027
CUST00000974,Taylor Garcia 974,customer974@example.com,Savannah,GA,South,,Gold,1.0,True,c0d2d170c7888d1ba4a7
CUST00000975,Taylor Kim 975,customer975@example.com,Dallas,TX,South,2024-12-06,Basic,2.0,False,25878e260ed4953f8512
CUST00000976,Riley Lee 976,customer976@example.com,Denver,CO,West,2024-05-28,Plus,3.0,True,11d65ec4195627e0ba81
CUST00000977,Alex Brown 977,customer977@example.com,Peoria,IL,Midwest,2023-02-24,Plus,6.0,True,4396e645007fd5d8699a
CUST00000978,Alex Lee 978,customer978@example.com,Peoria,IL,Midwest,,Silver,2.0,False,8a26c95e62b3a3fea64b
CUST00000979,Jordan Smith 979,customer979@example.com,Buffalo,NY,Northeast,,Plus,2.0,True,4d22d94b5748b1858c4c
CUST00000980,Morgan Brown 980,customer980@example.com,Sacramento,CA,West,,Gold,6.0,True,7c5f5b7a85abc3805048
CUST00000981,Jordan Lee 981,customer981@example.com,Savannah,GA,South,2023-03-22,Plus,1.0,True,93413055a248ae77ce4c
CUST00000982,Alex Kim 982,customer982@example.com,Aurora,CO,West,2021-09-12,Gold,,True,cc853a71e8da0110ff90
CUST00000983,Alex Smith 983,customer983@example.com,Seattle,WA,West,,Gold,6.0,True,e64bf7e874f21d497671
CUST00000984,Riley Brown 984,unknown@example.com,Denver,CO,West,,Unknown,2.0,True,9d66627c0e5ef0c05f57
CUST00000985,Alex Kim 985,customer985@example.com,Chicago,IL,Midwest,,Silver,1.0,True,04069ea7e390f4f5d04b
CUST00000986,Morgan Brown 986,customer986@example.com,Albany,NY,Northeast,,Silver,5.0,True,646be2a38a173823ff64
CUST00000987,Jordan Patel 987,customer987@example.com,Miami,FL,South,,Gold,6.0,True,dc0dd6add49174195b74
CUST00000988,Casey Lee 988,customer988@example.com,Atlanta,GA,South,2023-01-17,Basic,,True,658dc96fa6b2837e89b4
CUST00000989,Alex Garcia 989,customer989@example.com,Seattle,WA,West,,Gold,,True,935bc935908b8cc659c2
CUST00000990,Riley Lee 990,customer990@example.com,Dallas,TX,South,2024-08-01,Plus,2.0,True,6ed6f8d31bae1df5281a
CUST00000991,Riley Brown 991,customer991@example.com,Denver,CO,West,,Plus,3.0,True,3016f83ef177f413301b
CUST00000992,Casey Brown 992,customer992@example.com,Tacoma,WA,West,,Plus,,True,575908567a342133c2dd
CUST00000993,Taylor Kim 993,customer993@example.com,Sacramento,CA,West,2025-03-27,Plus,6.0,True,62f2a66184ceb0a75b7f
CUST00000994,Taylor Kim 994,customer994@example.com,Peoria,IL,Midwest,2024-11-12,Gold,,True,a63efb48e07ff982d60e
CUST00000995,Alex Smith 995,customer995@example.com,Seattle,WA,West,2023-03-19,Unknown,6.0,True,91087b861080c65c031b
CUST00000996,Alex Kim 996,customer996@example.com,Savannah,GA,South,,Plus,3.0,False,5ac0f8f8fc367dec69c0
CUST00000997,Taylor Lee 997,customer997@example.com,Chicago,IL,Midwest,,Gold,,True,abda5ced936e3ee87716
CUST00000998,Morgan Kim 998,customer998@example.com,Los Angeles,CA,West,2024-05-21,Gold,2.0,True,88406e936ddfc50afb5f
CUST00000999,Casey Brown 999,customer999@example.com,Buffalo,NY,Northeast,2026-04-16,Plus,,True,f0bf35174b646a97e130
CUST00001000,Morgan Smith 1000,customer1000@example.com,Aurora,CO,West,2020-08-25,Unknown,3.0,False,d805d35f59dc0053e707
CUST00001001,Taylor Kim 1001,customer1001@example.com,Miami,FL,South,2023-10-20,Plus,,True,ce5e513519c4627fc1ef
CUST00001002,Casey Lee 1002,customer1002@example.com,Orlando,FL,South,,Plus,6.0,False,b82ba121082da366826b
CUST00001003,Taylor Brown 1003,customer1003@example.com,Albany,NY,Northeast,,Gold,,True,06d67c356710241812bd
CUST00001004,Morgan Smith 1004,customer1004@example.com,Buffalo,NY,Northeast,,Gold,4.0,True,2f7f3c01df15a52bf94b
CUST00001005,Casey Kim 1005,customer1005@example.com,Peoria,IL,Midwest,2025-07-27,Gold,2.0,True,63b0bceb4a7a06a44d81
CUST00001006,Taylor Kim 1006,customer1006@example.com,Tacoma,WA,West,,Unknown,,False,1094997d425e0fee0586
CUST00001007,Jordan Kim 1007,customer1007@example.com,Buffalo,NY,Northeast,,Gold,3.0,True,377fddb5b6319ac89be5
CUST00001008,Alex Smith 1008,customer1008@example.com,Los Angeles,CA,West,2022-05-04,Silver,5.0,True,8cdf9ef12f4889c61721
CUST00001009,Alex Garcia 1009,customer1009@example.com,Buffalo,NY,Northeast,,Silver,,True,04293d5f9d8a7dc826b6
CUST00001010,Casey Brown 1010,customer1010@example.com,Buffalo,NY,Northeast,2025-02-21,Unknown,3.0,True,121dbada1d37859e2864
CUST00001011,Alex Garcia 1011,customer1011@example.com,Atlanta,GA,South,,Unknown,,False,a9193c80d4661e6fef61
CUST00001012,Jordan Garcia 1012,customer1012@example.com,Orlando,FL,South,2021-06-09,Silver,3.0,True,19ccdf2a22c19f438016
CUST00001013,Alex Kim 1013,customer1013@example.com,Miami,FL,South,,Plus,6.0,True,8d1b3a8deddf35522fd4
CUST00001014,Jordan Kim 1014,customer1014@example.com,Albany,NY,Northeast,,Gold,,True,8f7ed999c6c0becad649
CUST00001015,Taylor Brown 1015,customer1015@example.com,Houston,TX,South,,Gold,2.0,True,d916cd552d0b3bcd3e98
CUST00001016,Riley Lee 1016,customer1016@example.com,Seattle,WA,West,,Gold,4.0,True,e142b0b5e79f909629de
CUST00001017,Taylor Kim 1017,customer1017@example.com,Peoria,IL,Midwest,2025-01-12,Silver,4.0,False,bcb8ce78cfa1f466de61
CUST00001018,Jordan Smith 1018,customer1018@example.com,Denver,CO,West,2020-05-13,Gold,3.0,True,efe0a9658f81d3305b1a
CUST00001019,Taylor Smith 1019,customer1019@example.com,Buffalo,NY,Northeast,2020-01-14,Plus,,True,0eeacbafffea22bc02b2
CUST00001020,Casey Brown 1020,customer1020@example.com,Orlando,FL,South,,Silver,,True,1a45503293acc1984e0d
CUST00001021,Casey Lee 1021,customer1021@example.com,Atlanta,GA,South,,Plus,3.0,True,d08112e646677f369784
CUST00001022,Alex Garcia 1022,customer1022@example.com,Los Angeles,CA,West,2022-05-30,Basic,1.0,False,cec392252151ab2c900b
CUST00001023,Jordan Smith 1023,customer1023@example.com,Dallas,TX,South,2022-02-14,Gold,,True,066533501a1e5e0e55d5
CUST00001024,Casey Brown 1024,customer1024@example.com,Denver,CO,West,,Unknown,,False,a9800b909512f2176d78
CUST00001025,Taylor Patel 1025,customer1025@example.com,Seattle,WA,West,2021-05-18,Gold,4.0,True,abea59ee08ac79ced3ab
CUST00001026,Taylor Lee 1026,customer1026@example.com,Houston,TX,South,2023-12-01,Gold,3.0,True,b21be35f1f113fc3c7c0
CUST00001027,Casey Patel 1027,customer1027@example.com,Orlando,FL,South,2024-07-07,Unknown,1.0,True,9508452944398e03f520
CUST00001028,Riley Lee 1028,customer1028@example.com,Sacramento,CA,West,2022-09-11,Plus,5.0,True,9c8c5935709596740f75
CUST00001029,Taylor Lee 1029,customer1029@example.com,Denver,CO,West,,Gold,5.0,True,2782bda96677ea6df214
CUST00001030,Morgan Brown 1030,customer1030@example.com,Atlanta,GA,South,2020-05-31,Basic,6.0,False,d9abea18f518dfc27fab
CUST00001031,Casey Smith 1031,customer1031@example.com,Tacoma,WA,West,2023-06-09,Basic,5.0,True,4af6147e6d89fd60460c
CUST00001032,Riley Garcia 1032,customer1032@example.com,Houston,TX,South,,Basic,,True,ff3b0266728cd49a8b45
CUST00001033,Morgan Lee 1033,customer1033@example.com,Austin,TX,South,2024-10-17,Silver,5.0,True,940b469ad1fc8ead60b3
CUST00001034,Jordan Patel 1034,customer1034@example.com,Tacoma,WA,West,2025-08-14,Plus,1.0,True,846881d0d3b2e9ce6a8f
CUST00001035,Casey Garcia 1035,customer1035@example.com,Los Angeles,CA,West,2024-11-05,Gold,5.0,True,72d229e35ffa8f4b37a7
CUST00001036,Alex Patel 1036,customer1036@example.com,Aurora,CO,West,,Plus,2.0,True,41f67ec42545e9b08fe0
CUST00001037,Jordan Brown 1037,customer1037@example.com,Miami,FL,South,,Unknown,4.0,False,418a1c171c1ea54bd7c4
CUST00001038,Jordan Patel 1038,customer1038@example.com,Peoria,IL,Midwest,,Basic,1.0,True,a30fe1b2d2b1f1dc64bc
CUST00001039,Morgan Patel 1039,customer1039@example.com,Albany,NY,Northeast,,Silver,3.0,True,bf3d6cd01775cce6caf1
CUST00001040,Taylor Patel 1040,customer1040@example.com,Peoria,IL,Midwest,,Silver,,False,799db353df9b8f713d4e
CUST00001041,Jordan Smith 1041,customer1041@example.com,Sacramento,CA,West,,Plus,1.0,False,befa02a3e19db62129ba
CUST00001042,Morgan Garcia 1042,customer1042@example.com,Houston,TX,South,2022-05-14,Silver,6.0,False,4f6433b8b1a969fe36b3
CUST00001043,Taylor Brown 1043,customer1043@example.com,Tacoma,WA,West,,Silver,1.0,True,c9b25cada76cf9892fb2
CUST00001044,Casey Patel 1044,customer1044@example.com,Austin,TX,South,2023-01-21,Unknown,1.0,True,ed841289a1353fb4398e
CUST00001045,Jordan Kim 1045,customer1045@example.com,Peoria,IL,Midwest,2020-08-08,Gold,3.0,True,7c9159170619740b9c4f
CUST00001046,Taylor Lee 1046,customer1046@example.com,Seattle,WA,West,,Gold,,True,0e08f9e9447d50d4553c
CUST00001047,Alex Kim 1047,customer1047@example.com,Tacoma,WA,West,,Plus,,True,e7aefb27761e03f3417a
CUST00001048,Taylor Brown 1048,customer1048@example.com,Peoria,IL,Midwest,2024-02-09,Gold,5.0,True,a2c5057b07dced64b1b4
CUST00001049,Jordan Garcia 1049,customer1049@example.com,Aurora,CO,West,2020-12-02,Basic,1.0,True,4ec46b5758d8a0722d2a
CUST00001050,Casey Smith 1050,customer1050@example.com,Buffalo,NY,Northeast,,Silver,,True,8f4aa631ae237c3a2df3
CUST00001051,Jordan Kim 1051,customer1051@example.com,Buffalo,NY,Northeast,2023-11-30,Basic,,True,b81f5ec433694ccf4d5f
CUST00001052,Riley Smith 1052,customer1052@example.com,Sacramento,CA,West,2024-01-06,Plus,2.0,True,c0a65984d08d6a6c4c89
CUST00001053,Taylor Smith 1053,customer1053@example.com,Chicago,IL,Midwest,2022-05-31,Unknown,3.0,True,b76d3c2aad6957746ffc
CUST00001054,Morgan Smith 1054,customer1054@example.com,Los Angeles,CA,West,2022-03-30,Plus,4.0,False,49726a4bbaf688e1152f
CUST00001055,Alex Kim 1055,customer1055@example.com,Seattle,WA,West,2020-12-23,Plus,,True,5130e824d6bac4330ef2
CUST00001056,Riley Garcia 1056,customer1056@example.com,Savannah,GA,South,2021-06-26,Gold,,True,9246c29afe40689fe054
CUST00001057,Taylor Smith 1057,customer1057@example.com,Tacoma,WA,West,,Silver,4.0,True,c67ab5e15eb147b1acab
CUST00001058,Jordan Brown 1058,customer1058@example.com,Savannah,GA,South,2020-12-13,Silver,2.0,True,432630bc6287a569f95d
CUST00001059,Jordan Smith 1059,customer1059@example.com,Peoria,IL,Midwest,2020-05-25,Gold,4.0,True,ad91cfc108a70b06a652
CUST00001060,Alex Lee 1060,customer1060@example.com,Peoria,IL,Midwest,,Gold,5.0,True,3a7967cb5843c07df497
CUST00001061,Jordan Garcia 1061,customer1061@example.com,Chicago,IL,Midwest,2020-04-25,Gold,4.0,False,04a100713e379633300c
CUST00001062,Morgan Kim 1062,customer1062@example.com,Dallas,TX,South,2020-10-28,Gold,1.0,True,3889f8e78f61f16a39eb
CUST00001063,Morgan Smith 1063,customer1063@example.com,Austin,TX,South,,Gold,3.0,False,5ed3aba0e026fafe4357
CUST00001064,Riley Lee 1064,customer1064@example.com,Tacoma,WA,West,2024-08-24,Basic,,True,58e6bfc390800e4d85bd
CUST00001065,Taylor Kim 1065,customer1065@example.com,Chicago,IL,Midwest,,Gold,4.0,True,4c121356b6345f654876
CUST00001066,Taylor Lee 1066,customer1066@example.com,Orlando,FL,South,,Gold,2.0,True,72a3cd659da6ff7db0d6
CUST00001067,Taylor Kim 1067,customer1067@example.com,Los Angeles,CA,West,,Basic,,True,13368bfb3d0d452909a8
CUST00001068,Alex Brown 1068,customer1068@example.com,Sacramento,CA,West,,Plus,3.0,True,f97a7af96a95bf519cd5
CUST00001069,Alex Kim 1069,customer1069@example.com,Denver,CO,West,2025-04-04,Gold,,True,46b3762feb66f985948c
CUST00001070,Riley Brown 1070,customer1070@example.com,Atlanta,GA,South,2026-04-18,Basic,2.0,False,b32b0fc4f62f65c62742
CUST00001071,Alex Smith 1071,customer1071@example.com,Sacramento,CA,West,2021-03-28,Gold,,True,313237958f77a7afc76d
CUST00001072,Alex Kim 1072,customer1072@example.com,Atlanta,GA,South,,Gold,1.0,True,ad39db59778a81629d7c
CUST00001073,Taylor Smith 1073,customer1073@example.com,Denver,CO,West,,Gold,5.0,True,4ff6f372f2d506c1ccfa
CUST00001074,Riley Garcia 1074,customer1074@example.com,Dallas,TX,South,2020-01-16,Silver,4.0,True,0e814e0e3d69f01d27e4
CUST00001075,Jordan Brown 1075,customer1075@example.com,Aurora,CO,West,2025-12-13,Plus,,False,9d5e42af200cd6368245
CUST00001076,Riley Patel 1076,customer1076@example.com,Aurora,CO,West,2021-01-05,Silver,3.0,True,e62a5daed611ff8ac068
CUST00001077,Alex Lee 1077,customer1077@example.com,Denver,CO,West,,Unknown,2.0,True,04b3104d623d081c1fa6
CUST00001078,Alex Lee 1078,customer1078@example.com,Seattle,WA,West,,Plus,,True,aa39b3ba7d5955b76627
CUST00001079,Morgan Kim 1079,customer1079@example.com,Seattle,WA,West,2024-08-04,Gold,2.0,True,f854d3c86e9b29ed939a
CUST00001080,Alex Smith 1080,customer1080@example.com,Los Angeles,CA,West,,Gold,2.0,True,d44ae1bcc519b85fe51c
CUST00001081,Jordan Garcia 1081,customer1081@example.com,Atlanta,GA,South,,Plus,2.0,True,f8401900101e20287294
CUST00001082,Alex Lee 1082,customer1082@example.com,Peoria,IL,Midwest,2021-04-06,Plus,1.0,True,0a873d73d054ff0552c3
CUST00001083,Riley Brown 1083,customer1083@example.com,Miami,FL,South,2025-03-08,Plus,1.0,True,003487948900cb0b139d
CUST00001084,Morgan Smith 1084,customer1084@example.com,Savannah,GA,South,,Gold,5.0,True,a1fa003bb995fe3456ab
CUST00001085,Jordan Smith 1085,customer1085@example.com,Orlando,FL,South,,Plus,3.0,False,b7428ff541e8d7674ebe
CUST00001086,Alex Smith 1086,customer1086@example.com,Houston,TX,South,,Basic,1.0,False,c554603b275d49fe41ee
CUST00001087,Taylor Garcia 1087,customer1087@example.com,Orlando,FL,South,2022-05-29,Plus,2.0,True,256a5864144beec470de
CUST00001088,Taylor Kim 1088,customer1088@example.com,Tacoma,WA,West,,Unknown,5.0,False,9513cd08d4aab5b23e88
CUST00001089,Jordan Brown 1089,customer1089@example.com,Seattle,WA,West,2022-03-30,Unknown,3.0,True,b1847847e82fb282bfa7
CUST00001090,Casey Lee 1090,customer1090@example.com,Albany,NY,Northeast,,Gold,,True,d42d20141abe55a83ac3
CUST00001091,Taylor Lee 1091,customer1091@example.com,Austin,TX,South,,Gold,4.0,True,b13aba7b77ba1f3294d8
CUST00001092,Alex Kim 1092,customer1092@example.com,Savannah,GA,South,,Plus,4.0,False,0b0a4ba97d50f06e04ac
CUST00001093,Alex Patel 1093,customer1093@example.com,Savannah,GA,South,2021-04-24,Gold,,True,95b8215fe6d98f89c2f3
CUST00001094,Alex Lee 1094,customer1094@example.com,Denver,CO,West,,Plus,6.0,True,1ad8a34c0376f86dc5aa
CUST00001095,Jordan Patel 1095,customer1095@example.com,Austin,TX,South,2020-11-13,Basic,6.0,True,3f298b22f820136fac17
CUST00001096,Taylor Lee 1096,customer1096@example.com,Tacoma,WA,West,,Gold,5.0,True,8731c0edaa4b722bc8d2
CUST00001097,Jordan Kim 1097,customer1097@example.com,Savannah,GA,South,,Plus,5.0,True,7f46d1affd1f714d10d6
CUST00001098,Morgan Lee 1098,customer1098@example.com,Peoria,IL,Midwest,2025-05-26,Basic,5.0,True,09b2505f68c717c99e38
CUST00001099,Riley Kim 1099,customer1099@example.com,Chicago,IL,Midwest,,Basic,,True,3f8b3f70883f4361bb7d
CUST00001100,Jordan Kim 1100,customer1100@example.com,Denver,CO,West,,Gold,3.0,True,01320939fb4464643ce5
CUST00001101,Morgan Lee 1101,customer1101@example.com,Houston,TX,South,,Plus,4.0,False,bb1b13130338ed6bfdcd
CUST00001102,Riley Brown 1102,customer1102@example.com,Savannah,GA,South,2025-04-22,Basic,1.0,False,c094d9dac2ad1a33c76c
CUST00001103,Jordan Kim 1103,customer1103@example.com,Dallas,TX,South,2022-02-10,Gold,6.0,True,5435f4c5757c2cfa4477
CUST00001104,Taylor Brown 1104,customer1104@example.com,Aurora,CO,West,,Basic,,True,1d769b62ff752cfa5f0d
CUST00001105,Morgan Garcia 1105,customer1105@example.com,Atlanta,GA,South,,Silver,2.0,True,6a7ebe04e04d38b346c7
CUST00001106,Taylor Brown 1106,customer1106@example.com,Houston,TX,South,,Plus,5.0,False,9d288836c8779eac18ce
CUST00001107,Morgan Patel 1107,customer1107@example.com,Buffalo,NY,Northeast,2023-08-19,Gold,1.0,True,1c0707828578dddbb9d8
CUST00001108,Riley Kim 1108,customer1108@example.com,Houston,TX,South,,Plus,,True,be2b9d470a08692bdf9d
CUST00001109,Jordan Brown 1109,customer1109@example.com,Aurora,CO,West,2026-04-18,Basic,5.0,True,e4c5154c7ba5e3f088d9
CUST00001110,Alex Patel 1110,customer1110@example.com,Albany,NY,Northeast,2025-09-25,Silver,2.0,True,011d176cad4e442459cf
CUST00001111,Alex Kim 1111,customer1111@example.com,Los Angeles,CA,West,2020-10-18,Gold,2.0,True,e9631b61e0e493dfa948
CUST00001112,Jordan Garcia 1112,customer1112@example.com,Denver,CO,West,2020-08-30,Basic,,True,c9a86bfb87d04955dc12
CUST00001113,Riley Patel 1113,customer1113@example.com,Buffalo,NY,Northeast,,Gold,1.0,False,5fa35c4150159cbcdd2a
CUST00001114,Morgan Garcia 1114,customer1114@example.com,Denver,CO,West,,Gold,6.0,True,52051c168fcf299b6833
CUST00001115,Jordan Garcia 1115,customer1115@example.com,Austin,TX,South,2025-04-15,Basic,2.0,True,fa7228aa9c3e09e07aba
CUST00001116,Casey Smith 1116,customer1116@example.com,Tacoma,WA,West,2020-03-20,Unknown,,True,fe9fc6f4944d55243467
CUST00001117,Taylor Kim 1117,customer1117@example.com,Dallas,TX,South,,Gold,2.0,True,68d1e468ecd71d41a5a0
CUST00001118,Jordan Lee 1118,customer1118@example.com,Denver,CO,West,2023-06-02,Gold,5.0,False,3ef9aa3009d3796f2504
CUST00001119,Taylor Smith 1119,customer1119@example.com,Los Angeles,CA,West,,Silver,6.0,True,8efb296654ea45728736
CUST00001120,Morgan Smith 1120,customer1120@example.com,Tacoma,WA,West,,Basic,4.0,True,5d78445ce92022555949
CUST00001121,Taylor Smith 1121,customer1121@example.com,Tacoma,WA,West,2020-01-29,Gold,4.0,True,0c34b23e800e1b049f45
CUST00001122,Jordan Garcia 1122,customer1122@example.com,Houston,TX,South,,Plus,,True,1c7061824154c8e75e27
CUST00001123,Riley Lee 1123,customer1123@example.com,Seattle,WA,West,2022-04-30,Plus,,True,7e47f3b3266cb5249558
CUST00001124,Taylor Kim 1124,customer1124@example.com,Sacramento,CA,West,,Gold,,True,aa1aff7452a6ddd1dd43
CUST00001125,Alex Patel 1125,customer1125@example.com,Albany,NY,Northeast,,Unknown,3.0,True,95f6567f3ef951ad1268
CUST00001126,Jordan Garcia 1126,customer1126@example.com,Austin,TX,South,2026-05-05,Unknown,6.0,False,d9128c13fec2ba915bb7
CUST00001127,Casey Brown 1127,customer1127@example.com,Peoria,IL,Midwest,2021-03-17,Silver,2.0,True,0b8fe2ac4195844b2f7d
CUST00001128,Casey Brown 1128,customer1128@example.com,Dallas,TX,South,2026-04-24,Gold,,False,e19840f857c5a160bab8
CUST00001129,Riley Brown 1129,customer1129@example.com,Savannah,GA,South,2023-12-15,Unknown,1.0,False,f86a70aa18ec737ce04a
CUST00001130,Casey Patel 1130,customer1130@example.com,Orlando,FL,South,,Unknown,4.0,True,3533eabae391e30a26d6
CUST00001131,Alex Kim 1131,customer1131@example.com,Sacramento,CA,West,,Plus,2.0,True,c284312bc59bb382aabc
CUST00001132,Casey Patel 1132,customer1132@example.com,Albany,NY,Northeast,2023-08-29,Basic,,True,6591a3bb8976a5250463
CUST00001133,Riley Garcia 1133,customer1133@example.com,Seattle,WA,West,,Gold,,True,75084aed0dd5b9d35a09
CUST00001134,Morgan Lee 1134,customer1134@example.com,Buffalo,NY,Northeast,2024-09-11,Basic,,True,66c598c67f9954eb300e
CUST00001135,Alex Smith 1135,customer1135@example.com,Austin,TX,South,,Basic,4.0,True,7b52ea6ecb7285c0c439
CUST00001136,Casey Brown 1136,customer1136@example.com,Savannah,GA,South,,Plus,,True,ef364f4671e3ce4527ce
CUST00001137,Jordan Lee 1137,customer1137@example.com,Houston,TX,South,2024-05-22,Silver,5.0,True,5adf55fc4d2971619749
CUST00001138,Riley Lee 1138,customer1138@example.com,Aurora,CO,West,2025-07-03,Silver,,True,3b87f660f06273f21e10
CUST00001139,Alex Brown 1139,customer1139@example.com,Chicago,IL,Midwest,,Unknown,3.0,True,fab1addbff465476ed5b
CUST00001140,Jordan Kim 1140,customer1140@example.com,Seattle,WA,West,,Gold,4.0,False,81692a53434f8365279b
CUST00001141,Jordan Smith 1141,customer1141@example.com,Denver,CO,West,,Gold,4.0,True,ac72731bc44a51ebbf0e
CUST00001142,Morgan Brown 1142,customer1142@example.com,Seattle,WA,West,,Basic,2.0,True,f05c1451fab231162b2f
CUST00001143,Morgan Kim 1143,customer1143@example.com,Atlanta,GA,South,,Gold,,False,858e463f7723b82762a0
CUST00001144,Riley Garcia 1144,customer1144@example.com,Dallas,TX,South,,Unknown,2.0,True,13846c7dbbd20f70eb81
CUST00001145,Jordan Lee 1145,customer1145@example.com,Aurora,CO,West,,Gold,4.0,False,21eda16bb190ff7d21c6
CUST00001146,Morgan Brown 1146,customer1146@example.com,Atlanta,GA,South,2023-05-04,Unknown,2.0,False,98fd53c9cf065b62b66e
CUST00001147,Casey Patel 1147,customer1147@example.com,Austin,TX,South,2022-06-28,Silver,,False,b2b4f62fcd94a16f9cf6
CUST00001148,Taylor Lee 1148,customer1148@example.com,Buffalo,NY,Northeast,,Gold,5.0,True,8932333721a7d849a313
CUST00001149,Alex Kim 1149,customer1149@example.com,Los Angeles,CA,West,,Gold,,True,63562036fd6887a4c053
CUST00001150,Morgan Lee 1150,customer1150@example.com,Buffalo,NY,Northeast,2025-09-16,Gold,6.0,True,dfa2ce92d4a3649c9c9f
