provider_id,provider_name,facility_id,department_id,specialty,npi_like_id,hire_date,employment_status,effective_start_date,record_source,effective_end_date,is_current,provider_sk
PRV000239,Dr. Morgan Lee 239,FAC001,DEP0009,Radiology,6095976767,2025-09-28,Active,2026-04-05,status_change,9999-12-31,True,9e93d8c5419efc2b7ba8
PRV000240,Dr. Avery Patel 240,FAC006,DEP0068,Internal Medicine,4115752420,2020-07-07,Leave,2020-07-07,provider_master,9999-12-31,True,b2ae4546cd4dacfe353f
PRV000241,Dr. Taylor Smith 241,FAC002,DEP0015,Critical Care,3630805415,2015-05-25,Active,2015-05-25,provider_master,9999-12-31,True,da515767ef498e6ecce9
PRV000242,Dr. Morgan Patel 242,FAC001,DEP0003,Critical Care,8338662124,2017-04-02,Active,2017-04-02,provider_master,9999-12-31,True,083cc4cf86999e9d3e1e
PRV000243,Dr. Avery Smith 243,FAC006,DEP0065,Pediatrics,2323660583,2022-05-01,Active,2022-05-01,provider_master,2026-02-24,False,1c2e3a949afb5ee330a5
PRV000243,Dr. Avery Smith 243,FAC006,DEP0065,Radiology,2323660583,2022-05-01,Active,2026-02-24,status_change,9999-12-31,True,5fed8cab06c801d1e780
PRV000244,Dr. Jordan Smith 244,FAC006,DEP0061,Cardiology,7146370285,2015-11-02,Active,2015-11-02,provider_master,2026-04-04,False,e4a534c429cfb3710e9d
PRV000244,Dr. Jordan Smith 244,FAC006,DEP0061,Orthopedic Surgery,7146370285,2015-11-02,Active,2026-04-04,status_change,9999-12-31,True,b3d7b3aea28430faf986
PRV000245,Dr. Jordan Garcia 245,FAC002,DEP0015,Critical Care,2018054001,2021-10-13,Active,2021-10-13,provider_master,9999-12-31,True,2c0e70aac3987b20b186
PRV000246,Dr. Jordan Lee 246,FAC005,DEP0059,Radiology,2406804424,2019-06-28,Active,2019-06-28,provider_master,9999-12-31,True,3782719efe3984fd673e
PRV000247,Dr. Avery Lee 247,FAC006,DEP0071,Cardiology,7666981005,2025-04-30,Leave,2025-04-30,provider_master,9999-12-31,True,58b4047d7161674a2af1
PRV000248,Dr. Morgan Garcia 248,FAC006,DEP0063,Orthopedic Surgery,2746282627,2022-05-31,Active,2022-05-31,provider_master,2026-03-06,False,b964ad85c30acb26da0b
PRV000248,Dr. Morgan Garcia 248,FAC006,DEP0063,General Surgery,2746282627,2022-05-31,Terminated,2026-03-06,status_change,9999-12-31,True,639b23b7fd1beaf8780d
PRV000249,Dr. Casey Kim 249,FAC003,DEP0030,Radiology,3451316973,2015-04-17,Leave,2015-04-17,provider_master,9999-12-31,True,523314156b02e46d4ae0
PRV000250,Dr. Avery Patel 250,FAC004,DEP0041,Oncology,5322985840,2012-10-24,Active,2012-10-24,provider_master,2026-05-12,False,458db9031e892cfaaa09
PRV000250,Dr. Avery Patel 250,FAC004,DEP0041,Neurology,5322985840,2012-10-24,Active,2026-05-12,credential_update,9999-12-31,True,2651443df437fd1a5880
PRV000251,Dr. Avery Lee 251,FAC006,DEP0070,Emergency Medicine,6474736912,2023-01-30,Leave,2023-01-30,provider_master,9999-12-31,True,d030f792d20c75237f21
PRV000252,Dr. Avery Patel 252,FAC005,DEP0052,General Surgery,2566516081,2014-02-08,Active,2014-02-08,provider_master,2026-02-07,False,04200cf300c72da57556
PRV000252,Dr. Avery Patel 252,FAC005,DEP0052,Oncology,2566516081,2014-02-08,Leave,2026-02-07,credential_update,9999-12-31,True,13007a3c555f00a084b9
PRV000253,Dr. Casey Smith 253,FAC005,DEP0060,Internal Medicine,1570481711,2023-06-27,Leave,2023-06-27,provider_master,9999-12-31,True,f03f7df9890d6aa5f961
PRV000254,Dr. Avery Lee 254,FAC001,DEP0009,Orthopedic Surgery,5378655897,2013-05-11,Active,2013-05-11,provider_master,9999-12-31,True,48551a1f9f7ae809b8f3
PRV000255,Dr. Morgan Kim 255,FAC002,DEP0022,Neurology,6458224875,2016-01-15,Active,2016-01-15,provider_master,2026-04-07,False,6852ae183316859c4f06
PRV000255,Dr. Morgan Kim 255,FAC002,DEP0022,General Surgery,6458224875,2016-01-15,Active,2026-04-07,status_change,9999-12-31,True,9b2767a01b4f343177df
PRV000256,Dr. Riley Brown 256,FAC003,DEP0036,Neurology,9165226305,2020-04-07,Active,2020-04-07,provider_master,9999-12-31,True,65118425a39accbb6f88
PRV000257,Dr. Avery Garcia 257,FAC003,DEP0027,General Surgery,9215699707,2015-03-23,Active,2015-03-23,provider_master,9999-12-31,True,02ccfec6730da6056069
PRV000258,Dr. Riley Patel 258,FAC002,DEP0017,Critical Care,8027041906,2018-09-16,Active,2018-09-16,provider_master,9999-12-31,True,32ce4721de7aab1eb335
PRV000259,Dr. Morgan Smith 259,FAC002,DEP0024,Emergency Medicine,8488647405,2023-11-11,Active,2023-11-11,provider_master,9999-12-31,True,6d32007aba7f2b2f3a2c
PRV000260,Dr. Jordan Smith 260,FAC004,DEP0040,Internal Medicine,7682504497,2022-05-14,Active,2022-05-14,provider_master,2026-05-18,False,3198a424f52c180ab383
PRV000260,Dr. Jordan Smith 260,FAC004,DEP0040,Cardiology,7682504497,2022-05-14,Leave,2026-05-18,department_transfer,9999-12-31,True,ce4d433551972e7dfd74
PRV000261,Dr. Avery Kim 261,FAC006,DEP0071,Critical Care,7233777543,2016-04-11,Active,2016-04-11,provider_master,2026-02-01,False,343a9c6260dc80f7793f
PRV000261,Dr. Avery Kim 261,FAC006,DEP0071,Radiology,7233777543,2016-04-11,Terminated,2026-02-01,department_transfer,9999-12-31,True,ad4888d92db0b67d133a
PRV000262,Dr. Riley Garcia 262,FAC001,DEP0003,Internal Medicine,7236309626,2018-03-19,Active,2018-03-19,provider_master,2026-05-24,False,db3e31a0aff73de7b0e7
PRV000262,Dr. Riley Garcia 262,FAC001,DEP0003,General Surgery,7236309626,2018-03-19,Leave,2026-05-24,credential_update,9999-12-31,True,b2aebb5b45027db8cf05
PRV000263,Dr. Avery Kim 263,FAC002,DEP0017,Emergency Medicine,3605013155,2021-08-16,Active,2021-08-16,provider_master,9999-12-31,True,2196e6513c3cb41351ff
PRV000264,Dr. Jordan Kim 264,FAC001,DEP0004,Orthopedic Surgery,2854852382,2023-06-02,Active,2023-06-02,provider_master,9999-12-31,True,c093a20faa7c7c93adca
PRV000265,Dr. Casey Smith 265,FAC006,DEP0065,Oncology,5966216018,2018-03-18,Active,2018-03-18,provider_master,9999-12-31,True,f0bbc1fe266bbc383698
PRV000266,Dr. Avery Smith 266,FAC004,DEP0043,Internal Medicine,2060134689,2014-08-13,Active,2014-08-13,provider_master,2026-05-19,False,3d0b812deec4407bae55
PRV000266,Dr. Avery Smith 266,FAC004,DEP0043,Internal Medicine,2060134689,2014-08-13,Active,2026-05-19,department_transfer,9999-12-31,True,32b528b123c575924348
PRV000267,Dr. Casey Patel 267,FAC004,DEP0048,Internal Medicine,8888139395,2024-09-13,Active,2024-09-13,provider_master,9999-12-31,True,d24340a4f4dba2a92c6f
PRV000268,Dr. Riley Lee 268,FAC001,DEP0002,Radiology,1179903838,2025-08-29,Active,2025-08-29,provider_master,9999-12-31,True,0f26e5776ff06ea7aefd
PRV000269,Dr. Casey Brown 269,FAC006,DEP0065,Critical Care,2595513973,2012-05-28,Active,2012-05-28,provider_master,2026-02-16,False,dd03f41c7b38e2b66613
PRV000269,Dr. Casey Brown 269,FAC006,DEP0065,Critical Care,2595513973,2012-05-28,Leave,2026-02-16,department_transfer,9999-12-31,True,04f13366165832ce4202
PRV000270,Dr. Jordan Patel 270,FAC002,DEP0014,Orthopedic Surgery,2192650556,2023-10-14,Active,2023-10-14,provider_master,9999-12-31,True,0455d02265228021e7d7
PRV000271,Dr. Taylor Garcia 271,FAC003,DEP0027,Pediatrics,2724257370,2021-09-02,Active,2021-09-02,provider_master,9999-12-31,True,d6a950d620480115847f
PRV000272,Dr. Avery Lee 272,FAC001,DEP0011,Cardiology,5736145701,2020-12-30,Active,2020-12-30,provider_master,2026-02-15,False,0e65c2e5ddd7c9c87cad
PRV000272,Dr. Avery Lee 272,FAC001,DEP0011,Emergency Medicine,5736145701,2020-12-30,Leave,2026-02-15,credential_update,9999-12-31,True,bff3e3bf091af6d55d9c
PRV000273,Dr. Casey Lee 273,FAC002,DEP0021,Neurology,1154701511,2024-11-12,Active,2024-11-12,provider_master,2026-04-20,False,a78b2a1a6853e4c9046c
PRV000273,Dr. Casey Lee 273,FAC002,DEP0021,Oncology,1154701511,2024-11-12,Leave,2026-04-20,credential_update,9999-12-31,True,40fa9d639ebcb44509c2
PRV000274,Dr. Casey Garcia 274,FAC001,DEP0006,General Surgery,5377906025,2017-01-02,Active,2017-01-02,provider_master,9999-12-31,True,e3c12ed60187d4915e0d
PRV000275,Dr. Avery Garcia 275,FAC006,DEP0066,Neurology,3212846816,2013-05-31,Active,2013-05-31,provider_master,9999-12-31,True,8ac17e3b40864e199954
PRV000276,Dr. Casey Garcia 276,FAC006,DEP0071,Oncology,8627216874,2013-06-12,Active,2013-06-12,provider_master,9999-12-31,True,0e47d02b9a4801fc8b57
PRV000277,Dr. Morgan Brown 277,FAC006,DEP0063,Emergency Medicine,3330646088,2014-01-21,Active,2014-01-21,provider_master,2026-02-13,False,c71f520a8b0537750c87
PRV000277,Dr. Morgan Brown 277,FAC006,DEP0063,General Surgery,3330646088,2014-01-21,Active,2026-02-13,credential_update,9999-12-31,True,0fe52d09328627558bc7
PRV000278,Dr. Morgan Garcia 278,FAC004,DEP0040,Internal Medicine,1710181440,2017-10-05,Active,2017-10-05,provider_master,9999-12-31,True,ff9515b1e9992d91f5d4
PRV000279,Dr. Riley Smith 279,FAC006,DEP0065,Internal Medicine,5346916216,2013-08-31,Active,2013-08-31,provider_master,9999-12-31,True,f19ceafccd607cf3e11b
PRV000280,Dr. Casey Kim 280,FAC005,DEP0050,Cardiology,5152266460,2019-09-14,Active,2019-09-14,provider_master,2026-03-06,False,02cc0664b57f615fcd0b
PRV000280,Dr. Casey Kim 280,FAC005,DEP0050,Radiology,5152266460,2019-09-14,Active,2026-03-06,department_transfer,9999-12-31,True,ec6a418bfe857f2c2988
PRV000281,Dr. Riley Kim 281,FAC002,DEP0021,Neurology,7478697832,2023-06-16,Active,2023-06-16,provider_master,2026-05-02,False,bb3bff1a7b170fb03417
PRV000281,Dr. Riley Kim 281,FAC002,DEP0021,Emergency Medicine,7478697832,2023-06-16,Active,2026-05-02,department_transfer,9999-12-31,True,9b850df481e6aabb01d9
PRV000282,Dr. Jordan Smith 282,FAC001,DEP0006,Radiology,4283248814,2013-06-22,Active,2013-06-22,provider_master,2026-02-14,False,a07c5154ac85bc057a43
PRV000282,Dr. Jordan Smith 282,FAC001,DEP0006,Radiology,4283248814,2013-06-22,Leave,2026-02-14,status_change,9999-12-31,True,de6b42b7007e9747e15b
PRV000283,Dr. Casey Kim 283,FAC006,DEP0065,Radiology,2793887035,2022-07-19,Active,2022-07-19,provider_master,2026-02-18,False,fb357e6d50dd29a0620f
PRV000283,Dr. Casey Kim 283,FAC006,DEP0065,Cardiology,2793887035,2022-07-19,Terminated,2026-02-18,status_change,9999-12-31,True,38428e520cdcec7afffe
PRV000284,Dr. Riley Lee 284,FAC003,DEP0032,Pediatrics,3929140227,2015-09-28,Active,2015-09-28,provider_master,9999-12-31,True,076fc6f542d65726ecee
PRV000285,Dr. Taylor Patel 285,FAC004,DEP0042,Emergency Medicine,8397401680,2014-09-25,Active,2014-09-25,provider_master,9999-12-31,True,29ccb5f3c16874af859a
PRV000286,Dr. Riley Garcia 286,FAC003,DEP0032,Pediatrics,3667181343,2021-07-04,Active,2021-07-04,provider_master,9999-12-31,True,ecb4d2cb1821143235c1
PRV000287,Dr. Casey Brown 287,FAC003,DEP0030,Internal Medicine,1225420237,2020-05-01,Active,2020-05-01,provider_master,9999-12-31,True,c27701e2e3de45c110ed
PRV000288,Dr. Casey Smith 288,FAC003,DEP0025,Oncology,5751975524,2024-06-23,Active,2024-06-23,provider_master,2026-04-22,False,d9ad112de05155ea5205
PRV000288,Dr. Casey Smith 288,FAC003,DEP0025,Internal Medicine,5751975524,2024-06-23,Leave,2026-04-22,department_transfer,9999-12-31,True,f76594331505d4bc45e9
PRV000289,Dr. Morgan Kim 289,FAC006,DEP0062,Neurology,6519713514,2024-12-04,Active,2024-12-04,provider_master,9999-12-31,True,39814ad8babc3300df32
PRV000290,Dr. Riley Garcia 290,FAC004,DEP0046,Emergency Medicine,8707219689,2017-02-17,Active,2017-02-17,provider_master,2026-05-17,False,9940cd55577d1174e680
PRV000290,Dr. Riley Garcia 290,FAC004,DEP0046,Emergency Medicine,8707219689,2017-02-17,Active,2026-05-17,credential_update,9999-12-31,True,7b74e122148ad0155b92
PRV000291,Dr. Avery Garcia 291,FAC003,DEP0029,Neurology,2307238741,2014-03-11,Leave,2014-03-11,provider_master,2026-03-07,False,64619120479b4cb448cb
PRV000291,Dr. Avery Garcia 291,FAC003,DEP0029,Cardiology,2307238741,2014-03-11,Active,2026-03-07,department_transfer,9999-12-31,True,6c580aec4aaab2e4960c
PRV000292,Dr. Taylor Patel 292,FAC001,DEP0007,Cardiology,1900377720,2020-08-10,Active,2020-08-10,provider_master,2026-02-18,False,5e67283b15f08c81953e
PRV000292,Dr. Taylor Patel 292,FAC001,DEP0007,Internal Medicine,1900377720,2020-08-10,Leave,2026-02-18,credential_update,9999-12-31,True,5d8b499f34b578f73e68
PRV000293,Dr. Morgan Brown 293,FAC005,DEP0055,General Surgery,1355336992,2024-08-06,Active,2024-08-06,provider_master,2026-05-08,False,186d6b7937ecc3d3c2f3
PRV000293,Dr. Morgan Brown 293,FAC005,DEP0055,Critical Care,1355336992,2024-08-06,Active,2026-05-08,department_transfer,9999-12-31,True,18ffb9ed3e07e28599e1
PRV000294,Dr. Casey Lee 294,FAC006,DEP0062,Critical Care,4197212155,2025-12-06,Active,2025-12-06,provider_master,2026-04-20,False,ddcec43966186d3de3b7
PRV000294,Dr. Casey Lee 294,FAC006,DEP0062,Neurology,4197212155,2025-12-06,Terminated,2026-04-20,credential_update,9999-12-31,True,0f06fb31385eef7a85c4
PRV000295,Dr. Casey Lee 295,FAC004,DEP0041,Neurology,2489159434,2022-10-01,Active,2022-10-01,provider_master,2026-04-28,False,d9ef9b8d54a8c6d13abc
PRV000295,Dr. Casey Lee 295,FAC004,DEP0041,Orthopedic Surgery,2489159434,2022-10-01,Terminated,2026-04-28,credential_update,9999-12-31,True,53cfecdf815773a09b65
PRV000296,Dr. Riley Kim 296,FAC003,DEP0035,Cardiology,5282043159,2012-05-02,Active,2012-05-02,provider_master,9999-12-31,True,1c7e092b9793bd9e1a34
PRV000297,Dr. Riley Patel 297,FAC005,DEP0055,Oncology,5642179750,2023-05-24,Active,2023-05-24,provider_master,2026-02-07,False,a9726280ec7cccf75201
PRV000297,Dr. Riley Patel 297,FAC005,DEP0055,Emergency Medicine,5642179750,2023-05-24,Active,2026-02-07,credential_update,9999-12-31,True,449e3820d7cfedc076e5
PRV000298,Dr. Riley Garcia 298,FAC006,DEP0069,Emergency Medicine,1435958653,2021-08-27,Leave,2021-08-27,provider_master,9999-12-31,True,52ad1369bb9be7b66856
PRV000299,Dr. Avery Garcia 299,FAC005,DEP0054,Radiology,2195519215,2025-09-19,Active,2025-09-19,provider_master,9999-12-31,True,335ef54ca830c965839f
PRV000300,Dr. Casey Smith 300,FAC001,DEP0011,Oncology,2634075067,2014-03-25,Active,2014-03-25,provider_master,9999-12-31,True,a9286bc7e7b02a424adc
PRV000301,Dr. Morgan Garcia 301,FAC002,DEP0020,Pediatrics,3903105222,2021-06-19,Active,2021-06-19,provider_master,9999-12-31,True,513535dec96beb4ae791
PRV000302,Dr. Casey Brown 302,FAC005,DEP0056,Internal Medicine,9462553672,2023-01-11,Active,2023-01-11,provider_master,9999-12-31,True,241aca519c78863a4a8b
PRV000303,Dr. Morgan Kim 303,FAC004,DEP0040,Orthopedic Surgery,1498732734,2020-02-09,Leave,2020-02-09,provider_master,9999-12-31,True,31855f365d653ee8e24e
PRV000304,Dr. Avery Lee 304,FAC002,DEP0022,Emergency Medicine,4420851411,2017-05-31,Active,2017-05-31,provider_master,9999-12-31,True,c3530aaa116fc5522881
PRV000305,Dr. Taylor Patel 305,FAC006,DEP0067,Pediatrics,6318997663,2014-08-09,Active,2014-08-09,provider_master,9999-12-31,True,065bf210705c7c2090bd
PRV000306,Dr. Morgan Garcia 306,FAC001,DEP0007,General Surgery,7223159984,2025-07-24,Active,2025-07-24,provider_master,9999-12-31,True,3bb75f51ad4a9f2cc5e9
PRV000307,Dr. Casey Lee 307,FAC003,DEP0025,Neurology,1914470654,2013-03-18,Leave,2013-03-18,provider_master,2026-03-24,False,f4020a8ef62c22edd291
PRV000307,Dr. Casey Lee 307,FAC003,DEP0025,Critical Care,1914470654,2013-03-18,Leave,2026-03-24,credential_update,9999-12-31,True,2b016a191c0aef483081
PRV000308,Dr. Casey Garcia 308,FAC004,DEP0045,General Surgery,9092277340,2014-07-19,Active,2014-07-19,provider_master,9999-12-31,True,273315af0b5de1bfe21a
PRV000309,Dr. Jordan Garcia 309,FAC006,DEP0062,General Surgery,5453159904,2013-11-08,Active,2013-11-08,provider_master,9999-12-31,True,5fc8fb82767c60bb128f
PRV000310,Dr. Casey Lee 310,FAC003,DEP0027,Cardiology,2590866534,2020-09-26,Active,2020-09-26,provider_master,2026-03-08,False,91f71f96c9b558324149
PRV000310,Dr. Casey Lee 310,FAC003,DEP0027,Radiology,2590866534,2020-09-26,Terminated,2026-03-08,credential_update,9999-12-31,True,c007cf8d1aa74259a8d1
PRV000311,Dr. Riley Patel 311,FAC004,DEP0047,Pediatrics,2562082300,2016-10-28,Active,2016-10-28,provider_master,9999-12-31,True,0b9e9558c5673312a35d
PRV000312,Dr. Taylor Kim 312,FAC004,DEP0037,Critical Care,6172765460,2012-10-31,Active,2012-10-31,provider_master,9999-12-31,True,f9b385b2bf69142913f2
PRV000313,Dr. Avery Kim 313,FAC006,DEP0066,General Surgery,5068542203,2019-08-23,Active,2019-08-23,provider_master,9999-12-31,True,662a79a350969892fb90
PRV000314,Dr. Casey Kim 314,FAC004,DEP0037,General Surgery,7226243107,2013-01-26,Active,2013-01-26,provider_master,9999-12-31,True,206450fc634d3f44acfc
PRV000315,Dr. Riley Lee 315,FAC003,DEP0036,Orthopedic Surgery,5412126537,2014-07-02,Leave,2014-07-02,provider_master,2026-05-11,False,e1abfe4b18e38082d867
PRV000315,Dr. Riley Lee 315,FAC003,DEP0036,Radiology,5412126537,2014-07-02,Active,2026-05-11,credential_update,9999-12-31,True,1b4eb447b4991a856b28
PRV000316,Dr. Casey Lee 316,FAC001,DEP0010,Pediatrics,5702301153,2022-08-28,Active,2022-08-28,provider_master,9999-12-31,True,4bb8a3f565bb0c3252aa
PRV000317,Dr. Casey Smith 317,FAC004,DEP0042,Critical Care,3088208707,2024-04-06,Active,2024-04-06,provider_master,2026-05-14,False,62d62aebb0f20f1d4a18
PRV000317,Dr. Casey Smith 317,FAC004,DEP0042,Pediatrics,3088208707,2024-04-06,Terminated,2026-05-14,status_change,9999-12-31,True,cc2ef8188a28082b55e5
PRV000318,Dr. Taylor Brown 318,FAC004,DEP0041,Critical Care,6952140679,2013-06-08,Active,2013-06-08,provider_master,2026-03-06,False,c9b8eeeeb2f21e3256ed
PRV000318,Dr. Taylor Brown 318,FAC004,DEP0041,Pediatrics,6952140679,2013-06-08,Terminated,2026-03-06,credential_update,9999-12-31,True,33023e8cea469cefe98b
PRV000319,Dr. Casey Brown 319,FAC004,DEP0047,Pediatrics,8313095167,2012-05-10,Active,2012-05-10,provider_master,9999-12-31,True,b11cfeea820a3d17f111
PRV000320,Dr. Avery Brown 320,FAC003,DEP0028,Radiology,9117886039,2013-10-23,Active,2013-10-23,provider_master,9999-12-31,True,8ec2a5c77511c6396c87
PRV000321,Dr. Morgan Patel 321,FAC005,DEP0058,Radiology,6740002705,2012-04-29,Leave,2012-04-29,provider_master,9999-12-31,True,8794bf47494a5c377975
PRV000322,Dr. Casey Garcia 322,FAC002,DEP0016,Internal Medicine,2168869208,2016-04-15,Active,2016-04-15,provider_master,9999-12-31,True,45fc110d10ccac4c43ba
PRV000323,Dr. Jordan Garcia 323,FAC003,DEP0036,Cardiology,4176680281,2015-08-04,Active,2015-08-04,provider_master,2026-03-29,False,54ce13ca14419322ad21
PRV000323,Dr. Jordan Garcia 323,FAC003,DEP0036,Critical Care,4176680281,2015-08-04,Terminated,2026-03-29,credential_update,9999-12-31,True,c682f960bda91826fdec
PRV000324,Dr. Avery Brown 324,FAC004,DEP0041,Emergency Medicine,3678708313,2016-07-17,Active,2016-07-17,provider_master,2026-04-10,False,7fce761d12f840e22d9f
PRV000324,Dr. Avery Brown 324,FAC004,DEP0041,Orthopedic Surgery,3678708313,2016-07-17,Leave,2026-04-10,status_change,9999-12-31,True,846f73840db17c929d30
PRV000325,Dr. Morgan Garcia 325,FAC003,DEP0029,Oncology,3273057840,2024-06-04,Active,2024-06-04,provider_master,2026-04-07,False,2bf08e35e3c085a1dcca
PRV000325,Dr. Morgan Garcia 325,FAC003,DEP0029,Orthopedic Surgery,3273057840,2024-06-04,Active,2026-04-07,status_change,9999-12-31,True,81cb64c8bc746ecf861f
PRV000326,Dr. Morgan Kim 326,FAC001,DEP0008,Cardiology,4304501417,2012-05-14,Active,2012-05-14,provider_master,9999-12-31,True,170c191aa54846c1808a
PRV000327,Dr. Riley Patel 327,FAC003,DEP0032,Critical Care,2950551046,2019-04-19,Active,2019-04-19,provider_master,9999-12-31,True,93aa3747f519e7f7f361
PRV000328,Dr. Morgan Garcia 328,FAC002,DEP0015,Radiology,2710837201,2022-07-19,Active,2022-07-19,provider_master,9999-12-31,True,c037c8c22bd2f8085e57
PRV000329,Dr. Riley Lee 329,FAC003,DEP0029,Pediatrics,7420654381,2025-12-15,Leave,2025-12-15,provider_master,2026-02-06,False,4628bde2866f8220e46e
PRV000329,Dr. Riley Lee 329,FAC003,DEP0029,General Surgery,7420654381,2025-12-15,Leave,2026-02-06,department_transfer,9999-12-31,True,7232dc3559bbd0d8885f
PRV000330,Dr. Avery Kim 330,FAC003,DEP0027,Pediatrics,1008268604,2021-02-28,Active,2021-02-28,provider_master,2026-03-19,False,26b702bd40bfb1eb53bc
PRV000330,Dr. Avery Kim 330,FAC003,DEP0027,Internal Medicine,1008268604,2021-02-28,Active,2026-03-19,department_transfer,9999-12-31,True,2dccb19409fc7836a365
PRV000331,Dr. Avery Garcia 331,FAC005,DEP0056,Critical Care,2963507405,2017-05-06,Active,2017-05-06,provider_master,2026-04-10,False,69a5dab38ac906cd8d7e
PRV000331,Dr. Avery Garcia 331,FAC005,DEP0056,Critical Care,2963507405,2017-05-06,Terminated,2026-04-10,department_transfer,9999-12-31,True,83ec82c0eed77ef58cd0
PRV000332,Dr. Taylor Kim 332,FAC001,DEP0003,Internal Medicine,4293205751,2021-03-06,Active,2021-03-06,provider_master,9999-12-31,True,0dae5c12cd9cbc8833cc
PRV000333,Dr. Casey Garcia 333,FAC002,DEP0017,Neurology,7522639742,2020-06-16,Active,2020-06-16,provider_master,9999-12-31,True,de202ab688a522fcd23a
PRV000334,Dr. Avery Smith 334,FAC002,DEP0016,Cardiology,4764437167,2025-04-19,Active,2025-04-19,provider_master,9999-12-31,True,b3b763722dd802fc7285
PRV000335,Dr. Jordan Garcia 335,FAC001,DEP0008,Pediatrics,7275620604,2017-05-11,Active,2017-05-11,provider_master,2026-03-18,False,d2fdeaa4e826845cd430
PRV000335,Dr. Jordan Garcia 335,FAC001,DEP0008,Emergency Medicine,7275620604,2017-05-11,Active,2026-03-18,department_transfer,9999-12-31,True,c3a544d8d74ee0e2317b
PRV000336,Dr. Jordan Garcia 336,FAC004,DEP0039,Pediatrics,4151093094,2025-10-02,Active,2025-10-02,provider_master,9999-12-31,True,12a359037adcaf8e5c3e
PRV000337,Dr. Jordan Brown 337,FAC004,DEP0037,Orthopedic Surgery,1742235931,2015-01-19,Active,2015-01-19,provider_master,9999-12-31,True,5e03d082671db1456429
PRV000338,Dr. Riley Lee 338,FAC002,DEP0014,Cardiology,8312271094,2025-05-18,Active,2025-05-18,provider_master,9999-12-31,True,ee7d536492aa46813165
PRV000339,Dr. Morgan Patel 339,FAC005,DEP0058,Neurology,5297432505,2013-03-28,Active,2013-03-28,provider_master,9999-12-31,True,33e3eaf26d1c35af576f
PRV000340,Dr. Casey Brown 340,FAC004,DEP0044,Oncology,8803408876,2019-01-26,Active,2019-01-26,provider_master,9999-12-31,True,b87f1f51986021cb5c64
PRV000341,Dr. Riley Smith 341,FAC002,DEP0024,Pediatrics,4966736842,2018-12-07,Active,2018-12-07,provider_master,9999-12-31,True,7ee7172cf14b5c0ba227
PRV000342,Dr. Avery Kim 342,FAC003,DEP0027,Cardiology,6946093376,2016-09-12,Active,2016-09-12,provider_master,9999-12-31,True,66ada226e46499e769e1
PRV000343,Dr. Morgan Kim 343,FAC002,DEP0019,Oncology,2812311595,2016-04-10,Active,2016-04-10,provider_master,2026-03-25,False,1905023c989ad5ce26ad
PRV000343,Dr. Morgan Kim 343,FAC002,DEP0019,Emergency Medicine,2812311595,2016-04-10,Leave,2026-03-25,status_change,9999-12-31,True,44bdcbee3342bd1e9a3b
PRV000344,Dr. Avery Lee 344,FAC001,DEP0006,Pediatrics,8665669552,2015-02-09,Active,2015-02-09,provider_master,9999-12-31,True,2b45e3f784323c4c6f3c
PRV000345,Dr. Jordan Kim 345,FAC005,DEP0052,Pediatrics,3155380193,2023-09-06,Active,2023-09-06,provider_master,9999-12-31,True,92c0827a061b9af0e2de
PRV000346,Dr. Jordan Patel 346,FAC004,DEP0039,Oncology,4852653769,2025-08-10,Active,2025-08-10,provider_master,9999-12-31,True,3d41de463606f8feef75
PRV000347,Dr. Morgan Garcia 347,FAC001,DEP0004,Radiology,7441025301,2014-01-13,Active,2014-01-13,provider_master,2026-03-28,False,5ecef2a97c86c045e356
PRV000347,Dr. Morgan Garcia 347,FAC001,DEP0004,Cardiology,7441025301,2014-01-13,Active,2026-03-28,status_change,9999-12-31,True,dcfa0cb75a933703cca6
PRV000348,Dr. Jordan Lee 348,FAC001,DEP0010,Emergency Medicine,6219942205,2015-04-17,Active,2015-04-17,provider_master,9999-12-31,True,f31ece7c311a676ce5a1
PRV000349,Dr. Avery Kim 349,FAC003,DEP0025,Emergency Medicine,7181388103,2019-11-11,Leave,2019-11-11,provider_master,2026-05-03,False,757460f1bb4078ff6967
PRV000349,Dr. Avery Kim 349,FAC003,DEP0025,General Surgery,7181388103,2019-11-11,Terminated,2026-05-03,department_transfer,9999-12-31,True,ed20149f35d77eb74627
PRV000350,Dr. Taylor Kim 350,FAC004,DEP0048,Internal Medicine,4027142399,2017-01-15,Active,2017-01-15,provider_master,2026-02-13,False,a3f8c3a266017126affa
PRV000350,Dr. Taylor Kim 350,FAC004,DEP0048,Neurology,4027142399,2017-01-15,Active,2026-02-13,status_change,9999-12-31,True,dbeadcadac7a02b7f48b
