customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag,_ingested_at_utc,_source_file,_source_system
CUST00001818,Taylor Lee 1818,Consumer,San Diego,West,03/22/2023,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001819,Alex Patel 1819,consumer ,Austin,Southwest,11/01/2022,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001820,Jordan Smith 1820,Enterprise,Denver,West,01/20/2019,B,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001821,Riley Smith 1821,Small Business,Detroit,Midwest,2024-07-10,C,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001822,Riley Lee 1822,Small Business,Philadelphia,Northeast,2020-10-08,C,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001823,Riley Patel 1823,consumer ,Columbus,Midwest,07/11/2021,C,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001824,Alex Patel 1824,Enterprise,Denver,West,07/10/2020,D,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001825,Jordan Patel 1825,consumer ,Jacksonville,Southeast,10/15/2021,D,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001826,Casey Lee 1826,Government,Austin,Southwest,09/11/2022,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001827,Casey Kim 1827,consumer ,Albany,Northeast,2024-12-31,C,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001828,Alex Patel 1828,Consumer,Albuquerque,Southwest,2025-02-22,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001829,Riley Garcia 1829,consumer ,Indianapolis,Midwest,2022-09-18,a,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001830,Casey Garcia 1830,Small Business,Atlanta,Southeast,2021-07-27,C,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001831,Alex Lee 1831,consumer ,Chicago,Midwest,2025-04-05,D,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001832,Taylor Patel 1832,Enterprise,Birmingham,Southeast,03/20/2024,a,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001833,Morgan Lee 1833,Small Business,San Diego,West,03/16/2022,B,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001834,Casey Lee 1834,consumer ,Columbus,Midwest,03/03/2021,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001835,Jordan Brown 1835,Consumer,Phoenix,Southwest,12/08/2022,D,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001836,Alex Kim 1836,Enterprise,Nashville,Southeast,03/16/2019,C,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001837,Taylor Garcia 1837,Consumer,Dallas,Southwest,09/02/2022,D,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001838,Alex Patel 1838,Enterprise,Phoenix,Southwest,2024-04-02,A,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001839,Jordan Garcia 1839,Consumer,Denver,West,09/15/2021,D,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001840,Riley Lee 1840,Enterprise,Seattle,West,2020-04-21,a,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001841,Taylor Kim 1841,Small Business,Denver,West,12/13/2025,C,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001842,Casey Lee 1842,consumer ,Chicago,Midwest,2019-06-06,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001843,Jordan Lee 1843,Small Business,Columbus,Midwest,2026-02-01,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001844,Riley Lee 1844,Consumer,San Diego,West,2021-11-16,a,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001845,Jordan Patel 1845,consumer ,Indianapolis,Midwest,2023-01-08,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001846,Morgan Smith 1846,Government,Detroit,Midwest,2020-05-12,D,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001847,Taylor Lee 1847,Government,Chicago,Midwest,2021-05-17,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001848,Alex Brown 1848,Small Business,San Diego,West,2021-11-13,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001849,Jordan Garcia 1849,consumer ,Buffalo,Northeast,01/17/2023,A,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001850,Riley Smith 1850,Government,Seattle,West,2026-03-26,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001851,Casey Patel 1851,Consumer,Nashville,Southeast,2018-12-18,A,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001852,Jordan Lee 1852,Enterprise,Portland,West,05/05/2024,C,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001853,Alex Garcia 1853,Consumer,Birmingham,Southeast,2021-07-05,A,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001854,Morgan Brown 1854,Enterprise,Birmingham,Southeast,2018-09-09,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001855,Taylor Lee 1855,Government,Albuquerque,Southwest,10/09/2019,A,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001856,Morgan Garcia 1856,Small Business,Boston,Northeast,2018-09-22,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001857,Morgan Kim 1857,Consumer,Dallas,Southwest,2020-08-05,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001858,Taylor Patel 1858,Small Business,Boston,Northeast,2024-10-30,B,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001859,Casey Lee 1859,Enterprise,San Diego,West,03/13/2021,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001860,Casey Smith 1860,consumer ,San Diego,West,2018-11-24,D,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001861,Morgan Garcia 1861,Enterprise,Austin,Southwest,03/08/2021,A,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001862,Riley Kim 1862,Small Business,Jacksonville,Southeast,2021-11-24,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001863,Jordan Garcia 1863,Government,Indianapolis,Midwest,04/12/2018,C,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001864,Morgan Garcia 1864,Enterprise,Boston,Northeast,2020-06-23,A,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001865,Taylor Kim 1865,consumer ,San Diego,West,2026-01-28,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001866,Morgan Kim 1866,Government,Portland,West,08/03/2021,D,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001867,Jordan Brown 1867,Enterprise,Nashville,Southeast,12/02/2021,C,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001868,Taylor Lee 1868,Enterprise,Nashville,Southeast,2025-02-14,D,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001869,Morgan Patel 1869,consumer ,Dallas,Southwest,2023-10-02,B,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001870,Jordan Patel 1870,Government,Indianapolis,Midwest,2022-03-09,A,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001871,Morgan Kim 1871,Enterprise,Buffalo,Northeast,04/03/2026,D,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001872,Alex Brown 1872,Consumer,Philadelphia,Northeast,2018-03-24,D,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001873,Jordan Brown 1873,Consumer,Phoenix,Southwest,2019-03-10,C,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001874,Riley Lee 1874,Consumer,San Diego,West,08/30/2025,A,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001875,Casey Kim 1875,Small Business,Jacksonville,Southeast,2021-05-11,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001876,Jordan Brown 1876,Government,Jacksonville,Southeast,05/14/2018,A,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001877,Casey Brown 1877,Enterprise,Atlanta,Southeast,2024-07-25,C,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001878,Jordan Smith 1878,Small Business,Denver,West,05/22/2022,a,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001879,Jordan Brown 1879,Consumer,Columbus,Midwest,11/05/2018,B,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001880,Taylor Brown 1880,Enterprise,Seattle,West,2019-05-07,D,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001881,Morgan Patel 1881,Enterprise,Austin,Southwest,2023-03-20,D,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001882,Taylor Kim 1882,consumer ,Columbus,Midwest,2023-05-11,a,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001883,Jordan Smith 1883,Consumer,Albany,Northeast,2021-03-25,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001884,Jordan Patel 1884,Consumer,Albany,Northeast,01/09/2022,D,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001885,Taylor Kim 1885,Enterprise,Detroit,Midwest,2019-06-06,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001886,Casey Brown 1886,Consumer,Birmingham,Southeast,03/31/2023,A,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001887,Taylor Brown 1887,consumer ,Columbus,Midwest,11/19/2022,C,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001888,Alex Lee 1888,Government,Buffalo,Northeast,2019-12-31,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001889,Jordan Lee 1889,Enterprise,Philadelphia,Northeast,12/30/2023,A,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001890,Jordan Kim 1890,Enterprise,Detroit,Midwest,02/27/2024,C,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001891,Alex Smith 1891,Enterprise,Albuquerque,Southwest,01/06/2020,D,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001892,Riley Smith 1892,Small Business,Albuquerque,Southwest,2018-03-03,A,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001893,Riley Brown 1893,consumer ,Indianapolis,Midwest,08/07/2020,D,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001894,Riley Kim 1894,Government,Columbus,Midwest,02/20/2023,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001895,Riley Patel 1895,Enterprise,Birmingham,Southeast,03/23/2025,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001896,Casey Lee 1896,Consumer,Nashville,Southeast,02/26/2019,D,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001897,Riley Lee 1897,Consumer,Indianapolis,Midwest,05/26/2022,a,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001898,Taylor Brown 1898,Enterprise,Buffalo,Northeast,02/13/2021,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001899,Taylor Smith 1899,Government,Portland,West,07/20/2024,B,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001900,Taylor Garcia 1900,Consumer,San Diego,West,03/10/2022,B,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001901,Jordan Kim 1901,Enterprise,Atlanta,Southeast,08/28/2020,C,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001902,Morgan Smith 1902,Consumer,Denver,West,10/31/2021,C,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001903,Casey Lee 1903,Small Business,Detroit,Midwest,11/07/2025,a,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001904,Alex Kim 1904,Consumer,Indianapolis,Midwest,2020-01-19,a,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001905,Alex Brown 1905,Enterprise,Detroit,Midwest,09/06/2022,D,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001906,Casey Lee 1906,consumer ,Birmingham,Southeast,07/09/2024,A,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001907,Morgan Brown 1907,Small Business,Portland,West,2024-04-23,B,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001908,Taylor Patel 1908,consumer ,Albany,Northeast,08/18/2023,C,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001909,Riley Brown 1909,Enterprise,Birmingham,Southeast,2023-03-29,B,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001910,Jordan Kim 1910,Small Business,Philadelphia,Northeast,06/21/2023,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001911,Casey Kim 1911,Enterprise,Indianapolis,Midwest,2020-12-26,B,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001912,Jordan Kim 1912,Consumer,Seattle,West,03/13/2018,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001913,Casey Lee 1913,consumer ,Nashville,Southeast,04/29/2022,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001914,Alex Garcia 1914,Enterprise,Detroit,Midwest,2025-07-05,A,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001915,Alex Patel 1915,Small Business,Philadelphia,Northeast,2024-07-31,B,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001916,Alex Patel 1916,Enterprise,Atlanta,Southeast,2024-05-01,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001917,Jordan Patel 1917,Government,Philadelphia,Northeast,2023-03-21,C,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001918,Taylor Garcia 1918,Government,Nashville,Southeast,2021-09-24,A,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001919,Riley Kim 1919,consumer ,Columbus,Midwest,2018-03-01,C,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001920,Riley Smith 1920,Consumer,Jacksonville,Southeast,2021-08-08,a,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001921,Morgan Lee 1921,Government,Phoenix,Southwest,03/07/2022,A,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001922,Taylor Brown 1922,Small Business,Chicago,Midwest,08/12/2025,C,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001923,Alex Lee 1923,Enterprise,Nashville,Southeast,2023-11-09,D,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001924,Jordan Brown 1924,Enterprise,Boston,Northeast,2022-11-29,B,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001925,Morgan Patel 1925,Consumer,Seattle,West,08/28/2022,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001926,Taylor Smith 1926,Small Business,Austin,Southwest,2025-08-11,a,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001927,Morgan Smith 1927,Enterprise,Dallas,Southwest,03/31/2021,a,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001928,Jordan Brown 1928,consumer ,Atlanta,Southeast,2021-12-20,B,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001929,Morgan Brown 1929,consumer ,Boston,Northeast,07/17/2023,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001930,Casey Patel 1930,consumer ,San Diego,West,2024-08-07,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001931,Riley Kim 1931,Enterprise,Columbus,Midwest,12/06/2025,C,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001932,Alex Kim 1932,Small Business,Dallas,Southwest,2019-10-28,B,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001933,Alex Lee 1933,Consumer,Indianapolis,Midwest,01/05/2018,D,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001934,Morgan Lee 1934,Small Business,Denver,West,01/09/2021,D,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001935,Alex Patel 1935,consumer ,Jacksonville,Southeast,07/26/2022,A,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001936,Taylor Smith 1936,Government,Albany,Northeast,2024-06-07,a,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001937,Alex Kim 1937,Small Business,Albany,Northeast,07/22/2018,a,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001938,Alex Brown 1938,Enterprise,Austin,Southwest,07/24/2019,a,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001939,Casey Garcia 1939,Government,Albany,Northeast,2026-01-12,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001940,Taylor Lee 1940,Government,Birmingham,Southeast,2020-06-14,C,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001941,Alex Smith 1941,Small Business,Birmingham,Southeast,2022-03-12,a,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001942,Alex Smith 1942,Small Business,Albany,Northeast,2025-08-23,D,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001943,Taylor Kim 1943,Enterprise,Detroit,Midwest,05/06/2021,A,Yes,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001944,Jordan Brown 1944,Small Business,Dallas,Southwest,05/09/2018,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001945,Jordan Patel 1945,consumer ,Nashville,Southeast,08/29/2018,A,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001946,Morgan Garcia 1946,Government,Atlanta,Southeast,2018-12-11,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001947,Morgan Smith 1947,Small Business,Portland,West,2022-09-06,A,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001948,Casey Smith 1948,Enterprise,Atlanta,Southeast,07/02/2018,D,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001949,Riley Brown 1949,Enterprise,Dallas,Southwest,2021-09-25,C,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001950,Taylor Smith 1950,Enterprise,Nashville,Southeast,05/26/2023,a,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001951,Alex Smith 1951,Consumer,Detroit,Midwest,05/31/2022,B,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001952,Morgan Garcia 1952,Small Business,Nashville,Southeast,11/20/2025,C,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001953,Taylor Garcia 1953,Government,Phoenix,Southwest,2018-06-09,D,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001954,Taylor Garcia 1954,Enterprise,Columbus,Midwest,2023-09-01,D,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001955,Riley Patel 1955,Consumer,Phoenix,Southwest,2023-05-02,A,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001956,Jordan Smith 1956,Consumer,Dallas,Southwest,05/30/2018,D,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001957,Alex Smith 1957,consumer ,Jacksonville,Southeast,10/08/2022,a,0,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001958,Casey Kim 1958,Consumer,San Diego,West,03/07/2020,B,Yes,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001959,Casey Patel 1959,Enterprise,Portland,West,2019-12-11,a,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001960,Casey Kim 1960,Enterprise,Birmingham,Southeast,2022-03-24,C,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001961,Jordan Smith 1961,Consumer,Phoenix,Southwest,09/17/2024,D,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001962,Alex Brown 1962,Small Business,San Diego,West,05/11/2020,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001963,Morgan Lee 1963,Small Business,Albany,Northeast,05/11/2025,A,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001964,Morgan Garcia 1964,Consumer,Boston,Northeast,04/04/2021,a,Y,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001965,Jordan Brown 1965,Consumer,Atlanta,Southeast,2023-03-07,B,Y,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001966,Morgan Smith 1966,Small Business,Indianapolis,Midwest,02/20/2023,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001967,Morgan Patel 1967,Enterprise,Nashville,Southeast,2020-07-07,D,N,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001968,Jordan Kim 1968,Government,Austin,Southwest,07/23/2018,A,Y,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001969,Riley Lee 1969,Small Business,Chicago,Midwest,2025-05-15,C,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001970,Jordan Kim 1970,consumer ,Dallas,Southwest,2025-01-04,a,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001971,Casey Smith 1971,Government,Phoenix,Southwest,05/24/2019,A,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001972,Alex Smith 1972,consumer ,Birmingham,Southeast,2025-01-03,B,0,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001973,Casey Brown 1973,Enterprise,Seattle,West,2019-07-12,B,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001974,Taylor Patel 1974,Consumer,Albany,Northeast,10/27/2022,a,1,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001975,Jordan Smith 1975,Consumer,Denver,West,03/12/2023,B,1,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001976,Morgan Garcia 1976,Small Business,Nashville,Southeast,10/19/2022,A,No,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001977,Alex Kim 1977,Government,Birmingham,Southeast,08/12/2019,A,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001978,Riley Smith 1978,consumer ,Albany,Northeast,2021-06-10,B,No,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001979,Taylor Kim 1979,consumer ,Austin,Southwest,11/13/2023,a,No,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001980,Jordan Patel 1980,Consumer,Portland,West,2019-12-01,a,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001981,Riley Lee 1981,Small Business,Detroit,Midwest,01/17/2026,a,0,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001982,Taylor Patel 1982,consumer ,Albany,Northeast,07/27/2018,D,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001983,Casey Lee 1983,Enterprise,Buffalo,Northeast,07/17/2018,A,1,N,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001984,Alex Patel 1984,consumer ,Phoenix,Southwest,07/21/2021,B,Yes,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001985,Morgan Lee 1985,Government,Boston,Northeast,2020-07-24,C,N,True,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
CUST00001986,Casey Brown 1986,Government,Denver,West,2025-01-01,B,N,Y,2026-09-11T04:28:49.990377+00:00,data/raw/master/customers.csv,customers
