customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag
CUST00002293,Taylor Smith 2293,Enterprise,Albany,Northeast,2018-05-15,B,True,True
CUST00002294,Alex Smith 2294,Small Business,Detroit,Midwest,2026-01-28,B,False,True
CUST00002295,Jordan Smith 2295,Government,Nashville,Southeast,2023-09-09,C,True,False
CUST00002296,Casey Lee 2296,Government,Buffalo,Northeast,2019-06-29,C,False,True
CUST00002297,Jordan Patel 2297,Small Business,San Diego,West,2019-07-23,C,False,True
CUST00002298,Jordan Smith 2298,Consumer,Columbus,Midwest,2022-10-29,A,True,True
CUST00002299,Alex Garcia 2299,Consumer,Jacksonville,Southeast,2025-12-28,A,False,True
CUST00002300,Taylor Smith 2300,Consumer,Buffalo,Northeast,,A,True,True
CUST00002301,Taylor Brown 2301,Enterprise,Austin,Southwest,2023-01-25,D,False,True
CUST00002302,Alex Patel 2302,Consumer,Atlanta,Southeast,2019-08-10,D,False,True
CUST00002303,Jordan Lee 2303,Government,Detroit,Midwest,,A,False,True
CUST00002304,Alex Smith 2304,Consumer,Philadelphia,Northeast,2018-12-26,B,True,True
CUST00002305,Casey Smith 2305,Small Business,Albuquerque,Southwest,,B,False,False
CUST00002306,Riley Garcia 2306,Small Business,Jacksonville,Southeast,2020-05-28,D,True,True
CUST00002307,Alex Brown 2307,Consumer,Denver,West,,A,False,False
CUST00002308,Jordan Garcia 2308,Enterprise,Chicago,Midwest,,A,False,True
CUST00002309,Taylor Lee 2309,Small Business,Jacksonville,Southeast,,C,True,True
CUST00002310,Casey Patel 2310,Small Business,Austin,Southwest,2018-04-13,A,False,False
CUST00002311,Morgan Lee 2311,Consumer,Birmingham,Southeast,,A,True,True
CUST00002312,Jordan Lee 2312,Government,Boston,Northeast,2020-10-04,A,False,True
CUST00002313,Alex Patel 2313,Consumer,Jacksonville,Southeast,2019-09-26,C,False,False
CUST00002314,Casey Patel 2314,Consumer,San Diego,West,2024-04-26,A,True,True
CUST00002315,Alex Kim 2315,Consumer,Denver,West,2026-03-01,C,False,False
CUST00002316,Jordan Patel 2316,Consumer,San Diego,West,2019-05-03,D,True,True
CUST00002317,Morgan Garcia 2317,Consumer,Indianapolis,Midwest,,B,True,True
CUST00002318,Taylor Garcia 2318,Consumer,Jacksonville,Southeast,2022-10-03,C,False,False
CUST00002319,Riley Kim 2319,Enterprise,Atlanta,Southeast,2025-01-21,B,True,False
CUST00002320,Alex Garcia 2320,Small Business,Denver,West,,A,False,False
CUST00002321,Taylor Lee 2321,Enterprise,Indianapolis,Midwest,2022-05-14,C,False,True
CUST00002322,Morgan Garcia 2322,Government,Columbus,Midwest,2021-03-21,A,False,True
CUST00002323,Riley Patel 2323,Government,Chicago,Midwest,,B,False,False
CUST00002324,Jordan Brown 2324,Enterprise,Albany,Northeast,,C,False,False
CUST00002325,Morgan Garcia 2325,Consumer,Boston,Northeast,2020-05-03,D,True,True
CUST00002326,Riley Lee 2326,Government,Detroit,Midwest,2018-10-25,C,True,False
CUST00002327,Taylor Brown 2327,Consumer,Denver,West,2020-06-11,C,True,False
CUST00002328,Taylor Patel 2328,Consumer,Austin,Southwest,2019-11-27,C,False,True
CUST00002329,Jordan Patel 2329,Government,Boston,Northeast,,D,True,True
CUST00002330,Taylor Patel 2330,Small Business,Detroit,Midwest,2021-11-04,B,False,True
CUST00002331,Casey Smith 2331,Enterprise,Atlanta,Southeast,2019-12-23,A,False,False
CUST00002332,Morgan Brown 2332,Consumer,Birmingham,Southeast,,D,False,True
CUST00002333,Morgan Brown 2333,Small Business,Nashville,Southeast,,C,False,True
CUST00002334,Morgan Lee 2334,Consumer,Detroit,Midwest,2018-02-02,B,False,True
CUST00002335,Morgan Brown 2335,Government,Denver,West,2021-07-11,A,False,True
CUST00002336,Alex Brown 2336,Government,Nashville,Southeast,2022-05-03,D,True,True
CUST00002337,Jordan Brown 2337,Government,Buffalo,Northeast,,A,False,True
CUST00002338,Taylor Patel 2338,Consumer,Columbus,Midwest,,C,False,True
CUST00002339,Morgan Garcia 2339,Enterprise,Austin,Southwest,2023-02-07,A,False,True
CUST00002340,Jordan Lee 2340,Consumer,Albuquerque,Southwest,,A,True,True
CUST00002341,Jordan Garcia 2341,Small Business,Buffalo,Northeast,,B,False,True
CUST00002342,Alex Kim 2342,Small Business,Portland,West,2020-10-02,B,True,True
CUST00002343,Casey Patel 2343,Consumer,Albany,Northeast,,B,False,True
CUST00002344,Taylor Kim 2344,Consumer,Birmingham,Southeast,2023-01-12,D,False,True
CUST00002345,Alex Patel 2345,Enterprise,Indianapolis,Midwest,2019-04-26,D,False,True
CUST00002346,Alex Kim 2346,Consumer,Dallas,Southwest,,C,False,True
CUST00002347,Riley Garcia 2347,Consumer,Albany,Northeast,2025-01-26,A,True,False
CUST00002348,Morgan Garcia 2348,Consumer,Philadelphia,Northeast,2023-09-18,C,False,True
CUST00002349,Taylor Garcia 2349,Consumer,San Diego,West,,A,True,True
CUST00002350,Riley Garcia 2350,Consumer,Portland,West,,C,True,True
CUST00002351,Riley Smith 2351,Small Business,Philadelphia,Northeast,,A,False,True
CUST00002352,Riley Patel 2352,Consumer,Indianapolis,Midwest,2023-08-18,C,True,False
CUST00002353,Riley Smith 2353,Small Business,Phoenix,Southwest,,D,False,True
CUST00002354,Riley Smith 2354,Small Business,Seattle,West,,A,True,True
CUST00002355,Jordan Lee 2355,Consumer,Boston,Northeast,,D,True,True
CUST00002356,Jordan Smith 2356,Small Business,San Diego,West,,B,True,True
CUST00002357,Alex Lee 2357,Small Business,Buffalo,Northeast,,A,True,True
CUST00002358,Morgan Kim 2358,Consumer,Nashville,Southeast,,A,False,True
CUST00002359,Casey Kim 2359,Enterprise,Nashville,Southeast,,A,True,True
CUST00002360,Morgan Garcia 2360,Enterprise,Buffalo,Northeast,,A,False,True
CUST00002361,Casey Smith 2361,Government,Seattle,West,2019-08-29,A,False,True
CUST00002362,Casey Smith 2362,Government,Philadelphia,Northeast,,B,False,True
CUST00002363,Riley Lee 2363,Consumer,Philadelphia,Northeast,2022-01-22,D,False,False
CUST00002364,Morgan Brown 2364,Enterprise,Seattle,West,,D,False,True
CUST00002365,Riley Brown 2365,Consumer,Indianapolis,Midwest,,B,True,True
CUST00002366,Taylor Garcia 2366,Consumer,Detroit,Midwest,,A,False,False
CUST00002367,Morgan Garcia 2367,Consumer,Albany,Northeast,,B,False,True
CUST00002368,Casey Garcia 2368,Consumer,Seattle,West,,A,False,False
CUST00002369,Riley Brown 2369,Government,Albany,Northeast,2021-12-29,A,True,True
CUST00002370,Alex Kim 2370,Small Business,Albany,Northeast,2025-09-23,C,False,True
CUST00002371,Taylor Kim 2371,Consumer,Phoenix,Southwest,,C,False,True
CUST00002372,Casey Brown 2372,Small Business,Buffalo,Northeast,,C,False,True
CUST00002373,Morgan Smith 2373,Small Business,San Diego,West,2026-04-16,D,False,True
CUST00002374,Taylor Lee 2374,Consumer,Birmingham,Southeast,2019-11-02,C,False,True
CUST00002375,Alex Smith 2375,Government,Birmingham,Southeast,2019-10-04,C,True,True
CUST00002376,Casey Lee 2376,Government,Atlanta,Southeast,,D,False,False
CUST00002377,Alex Lee 2377,Consumer,Columbus,Midwest,2024-04-11,D,True,True
CUST00002378,Alex Brown 2378,Government,Chicago,Midwest,2025-01-11,C,False,True
CUST00002379,Morgan Kim 2379,Consumer,Detroit,Midwest,,A,False,True
CUST00002380,Riley Kim 2380,Small Business,Indianapolis,Midwest,2021-05-01,B,False,False
CUST00002381,Morgan Brown 2381,Government,Portland,West,2022-06-15,A,False,True
CUST00002382,Alex Patel 2382,Government,Albany,Northeast,,B,False,True
CUST00002383,Riley Patel 2383,Consumer,Denver,West,,C,False,True
CUST00002384,Riley Patel 2384,Small Business,Albuquerque,Southwest,,B,False,False
CUST00002385,Alex Patel 2385,Small Business,Seattle,West,,A,False,True
CUST00002386,Jordan Lee 2386,Government,Chicago,Midwest,2018-07-30,A,False,True
CUST00002387,Jordan Patel 2387,Small Business,Indianapolis,Midwest,,C,True,True
CUST00002388,Casey Smith 2388,Consumer,Detroit,Midwest,2023-04-05,A,False,True
CUST00002389,Alex Kim 2389,Government,Buffalo,Northeast,,A,True,True
CUST00002390,Riley Patel 2390,Small Business,Seattle,West,,B,False,True
CUST00002391,Morgan Garcia 2391,Small Business,San Diego,West,2020-05-23,C,False,True
CUST00002392,Alex Kim 2392,Consumer,Jacksonville,Southeast,2023-01-01,A,False,False
CUST00002393,Morgan Kim 2393,Consumer,Albany,Northeast,,A,True,True
CUST00002394,Riley Brown 2394,Enterprise,Albuquerque,Southwest,2021-11-30,C,True,True
CUST00002395,Taylor Kim 2395,Government,Indianapolis,Midwest,,A,False,True
CUST00002396,Morgan Brown 2396,Consumer,Detroit,Midwest,,A,False,True
CUST00002397,Taylor Patel 2397,Small Business,Columbus,Midwest,,D,True,True
CUST00002398,Riley Patel 2398,Government,Birmingham,Southeast,,A,False,True
CUST00002399,Alex Garcia 2399,Consumer,Buffalo,Northeast,,A,True,True
CUST00002400,Jordan Lee 2400,Small Business,Seattle,West,2023-07-04,D,True,True
CUST00002401,Morgan Garcia 2401,Small Business,Birmingham,Southeast,2023-04-27,A,False,True
CUST00002402,Morgan Lee 2402,Consumer,Phoenix,Southwest,2021-11-21,A,True,True
CUST00002403,Alex Patel 2403,Consumer,Philadelphia,Northeast,2026-03-28,D,True,False
CUST00002404,Morgan Lee 2404,Small Business,Birmingham,Southeast,,D,False,True
CUST00002405,Riley Patel 2405,Consumer,Jacksonville,Southeast,2022-07-06,B,True,True
CUST00002406,Casey Lee 2406,Enterprise,Jacksonville,Southeast,,A,True,True
CUST00002407,Alex Kim 2407,Enterprise,Boston,Northeast,2025-06-13,C,False,True
CUST00002408,Morgan Garcia 2408,Enterprise,Austin,Southwest,2022-12-24,B,True,True
CUST00002409,Riley Brown 2409,Government,Seattle,West,,A,True,False
CUST00002410,Casey Garcia 2410,Small Business,Detroit,Midwest,,A,True,True
CUST00002411,Morgan Garcia 2411,Government,Atlanta,Southeast,2020-10-18,C,True,True
CUST00002412,Taylor Kim 2412,Enterprise,Indianapolis,Midwest,2021-11-12,D,False,True
CUST00002413,Alex Kim 2413,Government,Jacksonville,Southeast,,B,False,True
CUST00002414,Casey Patel 2414,Consumer,Albany,Northeast,2022-05-25,A,True,True
CUST00002415,Riley Smith 2415,Small Business,San Diego,West,,A,False,True
CUST00002416,Riley Brown 2416,Small Business,Philadelphia,Northeast,,C,False,False
CUST00002417,Alex Smith 2417,Enterprise,Phoenix,Southwest,,A,False,True
CUST00002418,Alex Smith 2418,Consumer,Chicago,Midwest,,A,True,True
CUST00002419,Riley Brown 2419,Consumer,Chicago,Midwest,,A,False,True
CUST00002420,Alex Garcia 2420,Consumer,Indianapolis,Midwest,2019-12-07,A,False,True
CUST00002421,Alex Brown 2421,Small Business,Seattle,West,,D,False,True
CUST00002422,Taylor Garcia 2422,Government,Portland,West,,C,True,False
CUST00002423,Casey Lee 2423,Consumer,Buffalo,Northeast,2025-12-27,C,True,True
CUST00002424,Alex Patel 2424,Enterprise,Denver,West,2023-11-04,A,False,True
CUST00002425,Jordan Patel 2425,Government,Phoenix,Southwest,2018-06-19,A,True,True
CUST00002426,Taylor Patel 2426,Consumer,Chicago,Midwest,2025-12-26,B,True,True
CUST00002427,Riley Brown 2427,Consumer,Portland,West,,D,True,True
CUST00002428,Morgan Garcia 2428,Small Business,Buffalo,Northeast,2019-08-06,D,False,True
CUST00002429,Riley Lee 2429,Government,Dallas,Southwest,,C,True,True
CUST00002430,Casey Patel 2430,Government,Nashville,Southeast,2019-08-03,D,True,False
CUST00002431,Jordan Kim 2431,Enterprise,Albany,Northeast,2018-05-12,B,False,True
CUST00002432,Alex Brown 2432,Government,Denver,West,,A,False,True
CUST00002433,Taylor Kim 2433,Small Business,Birmingham,Southeast,,B,False,True
CUST00002434,Riley Patel 2434,Government,Indianapolis,Midwest,,C,False,True
CUST00002435,Casey Lee 2435,Consumer,Buffalo,Northeast,,D,True,True
CUST00002436,Morgan Smith 2436,Government,Detroit,Midwest,2021-05-10,B,True,True
CUST00002437,Morgan Patel 2437,Government,Birmingham,Southeast,,A,False,True
CUST00002438,Casey Kim 2438,Consumer,Nashville,Southeast,2024-11-08,B,False,False
CUST00002439,Taylor Kim 2439,Small Business,Jacksonville,Southeast,2018-12-20,C,True,False
CUST00002440,Morgan Lee 2440,Small Business,Columbus,Midwest,2026-02-26,D,False,True
CUST00002441,Casey Kim 2441,Government,Philadelphia,Northeast,2022-03-21,D,True,True
CUST00002442,Morgan Patel 2442,Enterprise,Columbus,Midwest,2024-02-25,A,True,True
CUST00002443,Riley Patel 2443,Small Business,Albuquerque,Southwest,2021-05-15,C,False,True
CUST00002444,Taylor Patel 2444,Consumer,Austin,Southwest,,B,False,True
CUST00002445,Taylor Brown 2445,Consumer,Phoenix,Southwest,2023-11-18,A,True,True
CUST00002446,Taylor Kim 2446,Government,Seattle,West,2021-03-26,A,True,True
CUST00002447,Riley Garcia 2447,Government,Indianapolis,Midwest,2025-01-17,D,False,True
CUST00002448,Jordan Garcia 2448,Government,Austin,Southwest,,A,False,True
CUST00002449,Taylor Patel 2449,Enterprise,Phoenix,Southwest,,D,True,True
CUST00002450,Alex Brown 2450,Government,Birmingham,Southeast,2022-12-20,A,False,True
CUST00002451,Jordan Lee 2451,Small Business,Phoenix,Southwest,2025-09-25,C,True,True
CUST00002452,Alex Smith 2452,Government,Albany,Northeast,2025-08-31,C,True,True
CUST00002453,Alex Lee 2453,Consumer,San Diego,West,,B,True,True
CUST00002454,Taylor Kim 2454,Consumer,Jacksonville,Southeast,,A,True,False
CUST00002455,Casey Kim 2455,Government,San Diego,West,,D,True,False
CUST00002456,Casey Patel 2456,Small Business,Indianapolis,Midwest,2022-09-14,B,False,True
CUST00002457,Jordan Smith 2457,Consumer,Albany,Northeast,2020-10-22,D,False,True
CUST00002458,Taylor Brown 2458,Small Business,San Diego,West,,A,False,True
CUST00002459,Casey Garcia 2459,Small Business,San Diego,West,2018-07-17,A,False,True
CUST00002460,Morgan Patel 2460,Small Business,Dallas,Southwest,,B,True,True
CUST00002461,Riley Garcia 2461,Consumer,Buffalo,Northeast,2019-08-21,D,True,False
CUST00002462,Jordan Smith 2462,Government,Dallas,Southwest,2026-03-23,D,False,False
CUST00002463,Morgan Lee 2463,Consumer,San Diego,West,2020-04-03,B,True,True
CUST00002464,Casey Garcia 2464,Government,Jacksonville,Southeast,,A,True,True
CUST00002465,Riley Patel 2465,Consumer,Boston,Northeast,2025-08-02,D,True,True
CUST00002466,Jordan Lee 2466,Small Business,Austin,Southwest,2022-01-22,C,True,True
CUST00002467,Riley Brown 2467,Government,Jacksonville,Southeast,,A,False,True
CUST00002468,Jordan Patel 2468,Government,Buffalo,Northeast,2018-10-04,B,False,True
CUST00002469,Casey Lee 2469,Consumer,Chicago,Midwest,2019-04-29,D,True,True
CUST00002470,Alex Lee 2470,Consumer,Detroit,Midwest,2020-09-23,D,False,True
CUST00002471,Alex Smith 2471,Government,Albany,Northeast,2018-09-02,A,False,True
CUST00002472,Alex Kim 2472,Consumer,Phoenix,Southwest,2020-10-22,B,False,True
CUST00002473,Riley Lee 2473,Government,Nashville,Southeast,2022-10-24,B,False,False
CUST00002474,Alex Garcia 2474,Consumer,Albany,Northeast,,B,True,True
CUST00002475,Alex Patel 2475,Consumer,Albany,Northeast,2019-08-08,C,True,True
CUST00002476,Taylor Patel 2476,Consumer,Indianapolis,Midwest,,A,True,False
CUST00002477,Taylor Garcia 2477,Small Business,Birmingham,Southeast,2022-08-25,D,True,True
CUST00002478,Riley Lee 2478,Consumer,Jacksonville,Southeast,2022-02-13,A,True,True
CUST00002479,Morgan Garcia 2479,Small Business,Atlanta,Southeast,2021-11-29,B,False,False
CUST00002480,Alex Smith 2480,Government,Albany,Northeast,2024-01-22,A,False,True
CUST00002481,Casey Brown 2481,Government,Phoenix,Southwest,2020-08-01,C,False,False
CUST00002482,Casey Garcia 2482,Enterprise,Philadelphia,Northeast,,A,False,True
CUST00002483,Jordan Patel 2483,Consumer,Indianapolis,Midwest,,B,True,False
CUST00002484,Morgan Brown 2484,Enterprise,Seattle,West,2025-09-18,C,False,True
CUST00002485,Casey Smith 2485,Small Business,Philadelphia,Northeast,,D,True,True
CUST00002486,Morgan Brown 2486,Consumer,San Diego,West,,D,True,True
CUST00002487,Casey Brown 2487,Government,Phoenix,Southwest,,D,True,True
CUST00002488,Casey Brown 2488,Consumer,Seattle,West,2019-07-01,B,False,True
CUST00002489,Taylor Smith 2489,Government,Albany,Northeast,2022-01-20,C,True,True
CUST00002490,Riley Lee 2490,Consumer,Nashville,Southeast,2019-04-27,C,False,False
CUST00002491,Morgan Smith 2491,Small Business,Austin,Southwest,,A,False,True
CUST00002492,Casey Lee 2492,Enterprise,Birmingham,Southeast,2022-07-13,C,True,True
CUST00002493,Taylor Lee 2493,Small Business,Albany,Northeast,2024-10-05,B,True,True
CUST00002494,Riley Garcia 2494,Government,Albany,Northeast,,D,True,True
CUST00002495,Jordan Smith 2495,Consumer,Indianapolis,Midwest,2020-01-21,B,True,True
CUST00002496,Alex Lee 2496,Consumer,Buffalo,Northeast,,C,True,False
CUST00002497,Casey Patel 2497,Government,Birmingham,Southeast,,D,True,True
CUST00002498,Riley Patel 2498,Consumer,Seattle,West,2020-04-01,D,False,True
CUST00002499,Casey Smith 2499,Consumer,Columbus,Midwest,,C,False,True
CUST00002500,Riley Lee 2500,Consumer,San Diego,West,,B,False,True
CUST00002501,Casey Smith 2501,Consumer,Columbus,Midwest,,B,False,False
CUST00002502,Jordan Brown 2502,Small Business,Buffalo,Northeast,2024-12-07,D,True,True
CUST00002503,Casey Brown 2503,Small Business,Austin,Southwest,2023-04-29,D,True,True
CUST00002504,Casey Lee 2504,Consumer,San Diego,West,,C,True,True
CUST00002505,Taylor Kim 2505,Small Business,Austin,Southwest,2024-02-28,C,True,True
CUST00002506,Jordan Kim 2506,Small Business,Boston,Northeast,,A,True,False
CUST00002507,Casey Patel 2507,Enterprise,Dallas,Southwest,2020-03-13,A,True,True
CUST00002508,Taylor Patel 2508,Enterprise,Albany,Northeast,2020-10-11,A,False,True
CUST00002509,Morgan Smith 2509,Small Business,Albany,Northeast,2025-11-09,D,False,False
CUST00002510,Morgan Smith 2510,Small Business,Jacksonville,Southeast,,A,True,True
CUST00002511,Jordan Garcia 2511,Consumer,Columbus,Midwest,2023-10-07,A,True,True
CUST00002512,Taylor Garcia 2512,Enterprise,Albuquerque,Southwest,,D,True,True
CUST00002513,Alex Kim 2513,Small Business,Nashville,Southeast,,A,False,True
CUST00002514,Jordan Lee 2514,Small Business,Columbus,Midwest,2019-10-07,A,True,False
CUST00002515,Riley Kim 2515,Consumer,Buffalo,Northeast,2021-05-24,B,True,True
CUST00002516,Morgan Garcia 2516,Small Business,Dallas,Southwest,2024-03-21,A,True,True
CUST00002517,Casey Patel 2517,Consumer,Detroit,Midwest,2022-08-10,D,True,True
CUST00002518,Jordan Kim 2518,Government,Austin,Southwest,2020-04-07,C,True,True
CUST00002519,Riley Kim 2519,Government,San Diego,West,2019-06-16,D,False,True
CUST00002520,Riley Kim 2520,Government,Chicago,Midwest,,C,True,True
CUST00002521,Jordan Lee 2521,Small Business,Seattle,West,,A,False,True
CUST00002522,Alex Garcia 2522,Consumer,Birmingham,Southeast,2019-12-02,C,False,True
CUST00002523,Morgan Lee 2523,Government,Nashville,Southeast,2024-03-15,A,True,False
CUST00002524,Morgan Garcia 2524,Consumer,Seattle,West,,B,False,False
CUST00002525,Casey Kim 2525,Government,Austin,Southwest,,D,False,True
CUST00002526,Alex Smith 2526,Enterprise,Jacksonville,Southeast,,C,True,True
CUST00002527,Morgan Lee 2527,Consumer,Philadelphia,Northeast,2024-03-08,A,True,True
CUST00002528,Taylor Garcia 2528,Enterprise,Nashville,Southeast,,D,True,True
CUST00002529,Alex Lee 2529,Consumer,Albany,Northeast,2023-08-23,C,False,True
CUST00002530,Jordan Patel 2530,Consumer,Albany,Northeast,,B,False,True
CUST00002531,Riley Lee 2531,Small Business,Columbus,Midwest,,D,False,True
CUST00002532,Casey Patel 2532,Small Business,Portland,West,,B,True,True
CUST00002533,Alex Lee 2533,Small Business,Phoenix,Southwest,,A,False,True
CUST00002534,Jordan Brown 2534,Small Business,Austin,Southwest,2021-12-07,B,False,True
CUST00002535,Morgan Garcia 2535,Consumer,Seattle,West,2023-11-02,D,False,True
CUST00002536,Alex Patel 2536,Consumer,Dallas,Southwest,,B,True,True
CUST00002537,Morgan Garcia 2537,Small Business,Dallas,Southwest,2021-01-27,A,False,False
CUST00002538,Taylor Patel 2538,Small Business,Detroit,Midwest,2024-07-21,B,True,False
CUST00002539,Jordan Patel 2539,Government,Seattle,West,2018-04-21,A,True,True
CUST00002540,Casey Brown 2540,Consumer,Denver,West,2018-10-11,D,True,True
CUST00002541,Taylor Kim 2541,Small Business,Buffalo,Northeast,2018-12-16,A,False,False
CUST00002542,Jordan Smith 2542,Small Business,Chicago,Midwest,2025-07-27,B,False,True
CUST00002543,Jordan Brown 2543,Small Business,Indianapolis,Midwest,2020-11-20,A,False,True
CUST00002544,Casey Lee 2544,Consumer,Jacksonville,Southeast,2018-12-09,A,False,True
CUST00002545,Taylor Lee 2545,Consumer,Denver,West,,A,True,True
CUST00002546,Alex Lee 2546,Consumer,Jacksonville,Southeast,2021-11-08,B,True,True
CUST00002547,Casey Lee 2547,Consumer,Buffalo,Northeast,2018-03-02,A,True,True
CUST00002548,Taylor Garcia 2548,Consumer,Columbus,Midwest,2024-05-01,B,False,True
CUST00002549,Morgan Patel 2549,Consumer,Phoenix,Southwest,2020-05-17,A,True,True
CUST00002550,Casey Kim 2550,Consumer,Albany,Northeast,2019-08-31,A,False,True
CUST00002551,Morgan Patel 2551,Enterprise,Columbus,Midwest,,C,True,False
CUST00002552,Riley Smith 2552,Consumer,Phoenix,Southwest,2019-01-01,A,True,False
CUST00002553,Alex Brown 2553,Government,Buffalo,Northeast,2018-04-07,C,True,True
CUST00002554,Riley Smith 2554,Enterprise,Birmingham,Southeast,,D,False,True
CUST00002555,Alex Patel 2555,Consumer,Nashville,Southeast,,A,False,True
CUST00002556,Morgan Smith 2556,Enterprise,San Diego,West,,B,True,False
CUST00002557,Casey Patel 2557,Consumer,Detroit,Midwest,2018-09-02,B,False,True
CUST00002558,Riley Patel 2558,Consumer,Portland,West,2020-01-30,C,True,True
CUST00002559,Alex Garcia 2559,Government,Albuquerque,Southwest,2022-03-08,B,True,True
CUST00002560,Riley Brown 2560,Consumer,Nashville,Southeast,2020-06-27,C,False,True
CUST00002561,Alex Brown 2561,Consumer,Atlanta,Southeast,,B,True,True
CUST00002562,Taylor Lee 2562,Enterprise,Buffalo,Northeast,2023-08-07,C,False,False
CUST00002563,Taylor Lee 2563,Enterprise,Portland,West,,A,False,True
CUST00002564,Jordan Garcia 2564,Consumer,Portland,West,,B,True,True
CUST00002565,Jordan Smith 2565,Consumer,Detroit,Midwest,2025-11-17,A,True,True
CUST00002566,Riley Smith 2566,Government,Denver,West,2018-01-30,C,True,False
CUST00002567,Morgan Garcia 2567,Government,Columbus,Midwest,,A,False,True
CUST00002568,Taylor Lee 2568,Consumer,Buffalo,Northeast,,C,True,True
CUST00002569,Casey Brown 2569,Enterprise,Dallas,Southwest,2024-04-01,A,False,True
CUST00002570,Taylor Lee 2570,Small Business,Albuquerque,Southwest,,A,False,False
CUST00002571,Casey Brown 2571,Consumer,Albuquerque,Southwest,,C,True,True
CUST00002572,Alex Brown 2572,Government,San Diego,West,,D,True,True
CUST00002573,Riley Lee 2573,Consumer,Seattle,West,,D,False,True
CUST00002574,Riley Patel 2574,Enterprise,Columbus,Midwest,,A,False,True
CUST00002575,Taylor Kim 2575,Government,Seattle,West,2019-12-07,C,True,True
CUST00002576,Jordan Smith 2576,Consumer,Albuquerque,Southwest,2022-12-15,A,True,True
CUST00002577,Jordan Smith 2577,Government,San Diego,West,2018-04-25,B,False,True
CUST00002578,Alex Smith 2578,Consumer,Phoenix,Southwest,,A,True,True
CUST00002579,Riley Brown 2579,Consumer,Albany,Northeast,,D,True,True
CUST00002580,Riley Kim 2580,Government,Albuquerque,Southwest,,B,True,True
CUST00002581,Taylor Smith 2581,Enterprise,Philadelphia,Northeast,2020-02-22,B,True,False
CUST00002582,Riley Smith 2582,Consumer,San Diego,West,,A,True,True
CUST00002583,Alex Garcia 2583,Consumer,Albuquerque,Southwest,,C,True,False
CUST00002584,Riley Kim 2584,Enterprise,Buffalo,Northeast,2019-10-28,A,False,True
CUST00002585,Taylor Kim 2585,Government,Seattle,West,2022-12-10,A,False,True
CUST00002586,Alex Brown 2586,Government,Phoenix,Southwest,,A,True,True
CUST00002587,Casey Smith 2587,Government,Austin,Southwest,,D,False,True
CUST00002588,Alex Kim 2588,Small Business,Nashville,Southeast,2019-11-21,C,False,True
CUST00002589,Casey Patel 2589,Enterprise,Jacksonville,Southeast,2021-11-10,A,False,True
CUST00002590,Taylor Brown 2590,Consumer,Jacksonville,Southeast,,B,True,True
CUST00002591,Casey Brown 2591,Consumer,Columbus,Midwest,,D,False,True
CUST00002592,Morgan Smith 2592,Consumer,Indianapolis,Midwest,2023-01-27,B,False,True
CUST00002593,Alex Brown 2593,Small Business,Seattle,West,,C,False,False
CUST00002594,Casey Brown 2594,Government,Columbus,Midwest,,D,True,True
CUST00002595,Morgan Brown 2595,Enterprise,Phoenix,Southwest,,A,False,True
CUST00002596,Morgan Patel 2596,Government,Detroit,Midwest,,B,False,True
CUST00002597,Alex Lee 2597,Consumer,Columbus,Midwest,,A,False,True
CUST00002598,Taylor Kim 2598,Enterprise,Birmingham,Southeast,2023-06-14,C,False,True
CUST00002599,Morgan Lee 2599,Enterprise,Seattle,West,,C,True,False
CUST00002600,Riley Lee 2600,Small Business,Phoenix,Southwest,2019-07-06,A,True,True
CUST00002601,Alex Smith 2601,Enterprise,Albuquerque,Southwest,,B,True,True
CUST00002602,Taylor Lee 2602,Consumer,Indianapolis,Midwest,2018-08-28,C,True,True
CUST00002603,Alex Patel 2603,Government,Buffalo,Northeast,2021-12-25,B,False,True
CUST00002604,Alex Kim 2604,Consumer,Birmingham,Southeast,,C,True,True
CUST00002605,Riley Kim 2605,Small Business,Dallas,Southwest,2025-01-19,C,False,False
CUST00002606,Morgan Smith 2606,Consumer,Atlanta,Southeast,2024-10-06,A,True,True
CUST00002607,Morgan Lee 2607,Consumer,Boston,Northeast,2021-09-29,C,True,True
CUST00002608,Taylor Smith 2608,Consumer,Albuquerque,Southwest,2019-05-02,C,False,True
CUST00002609,Casey Smith 2609,Enterprise,Portland,West,2018-04-06,A,True,False
CUST00002610,Jordan Garcia 2610,Enterprise,Philadelphia,Northeast,,A,True,False
CUST00002611,Riley Garcia 2611,Small Business,Buffalo,Northeast,,A,False,True
CUST00002612,Morgan Smith 2612,Small Business,Jacksonville,Southeast,,A,False,True
CUST00002613,Taylor Patel 2613,Small Business,San Diego,West,2022-12-13,A,True,True
CUST00002614,Alex Patel 2614,Enterprise,Atlanta,Southeast,,D,True,True
CUST00002615,Riley Smith 2615,Consumer,Nashville,Southeast,2024-06-11,C,False,True
CUST00002616,Riley Kim 2616,Small Business,Albany,Northeast,2020-08-28,A,True,False
CUST00002617,Morgan Kim 2617,Consumer,Boston,Northeast,2020-09-30,A,False,True
CUST00002618,Morgan Kim 2618,Small Business,Jacksonville,Southeast,2020-06-20,D,False,True
CUST00002619,Morgan Garcia 2619,Consumer,Portland,West,,C,False,False
CUST00002620,Jordan Patel 2620,Enterprise,Indianapolis,Midwest,,C,True,False
CUST00002621,Alex Brown 2621,Consumer,San Diego,West,,B,False,True
