customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag
CUST00000549,Taylor Lee 549,customer549@example.com,Albany,NY,Northeast,2020-02-18,Basic,1,N
CUST00000550,Morgan Smith 550,customer550@example.com,Albany,NY,Northeast,2022-06-05,Basic,2,Y
CUST00000551,Riley Brown 551,customer551@example.com,Atlanta,GA,South,2022-07-22,Plus,,Y
CUST00000552,Jordan Lee 552,customer552@example.com,Peoria,IL,Midwest,2022-11-28,gold ,,Yes
CUST00000553,Riley Smith 553,customer553@example.com,Aurora,CO,West,11/28/2022,Silver,6,Y
CUST00000554,Alex Patel 554,customer554@example.com,Houston,TX,South,2023-03-13,gold ,2,Y
CUST00000555,Jordan Lee 555,customer555@example.com,Peoria,IL,Midwest,2025-11-25,Gold,1,Y
CUST00000556,Riley Smith 556,customer556@example.com,Buffalo,NY,Northeast,11/29/2025,Plus,1,Yes
CUST00000557,Alex Lee 557,customer557@example.com,Buffalo,NY,Northeast,10/11/2021,,4,Yes
CUST00000558,Taylor Smith 558,customer558@example.com,Dallas,TX,South,12/28/2023,Basic,1,True
CUST00000559,Jordan Brown 559,customer559@example.com,Buffalo,NY,Northeast,02/29/2020,Plus,3,Yes
CUST00000560,Taylor Kim 560,customer560@example.com,Buffalo,NY,Northeast,2022-01-08,Gold,2,Y
CUST00000561,Alex Lee 561,customer561@example.com,Dallas,TX,South,01/07/2025,Gold,6,N
CUST00000562,Jordan Lee 562,customer562@example.com,Miami,FL,South,2026-04-15,Plus,5,N
CUST00000563,Alex Patel 563,customer563@example.com,Atlanta,GA,South,2023-02-21,,,Y
CUST00000564,Casey Brown 564,customer564@example.com,Aurora,CO,West,05/07/2024,Silver,3,Y
CUST00000565,Jordan Smith 565,customer565@example.com,Sacramento,CA,West,2022-08-08,gold ,6,Y
CUST00000566,Morgan Lee 566,customer566@example.com,Savannah,GA,South,01/14/2025,Silver,,Yes
CUST00000567,Taylor Garcia 567,customer567@example.com,Austin,TX,South,2022-08-23,Gold,5,Y
CUST00000568,Jordan Brown 568,customer568@example.com,Buffalo,NY,Northeast,2023-02-02,Silver,5,Y
CUST00000569,Jordan Kim 569,customer569@example.com,Seattle,WA,West,2020-10-27,,1,Y
CUST00000570,Taylor Brown 570,customer570@example.com,Aurora,CO,West,2021-10-26,Basic,bad,True
CUST00000571,Taylor Kim 571,customer571@example.com,Austin,TX,South,2020-06-01,Gold,1,True
CUST00000572,Taylor Kim 572,customer572@example.com,Chicago,IL,Midwest,06/26/2024,gold ,2,Y
CUST00000573,Riley Kim 573,customer573@example.com,Sacramento,CA,West,03/18/2024,Basic,,True
CUST00000574,Alex Smith 574,customer574@example.com,Tacoma,WA,West,11/22/2021,Silver,,Yes
CUST00000575,Casey Patel 575,customer575@example.com,Buffalo,NY,Northeast,02/02/2022,Gold,,True
CUST00000576,Casey Garcia 576,customer576@example.com,Tacoma,WA,West,2023-10-18,Silver,2,Y
CUST00000577,Morgan Garcia 577,customer577@example.com,Albany,NY,Northeast,2023-03-22,gold ,1,N
CUST00000578,Taylor Lee 578,customer578@example.com,Aurora,CO,West,11/11/2022,Gold,6,Y
CUST00000579,Riley Smith 579,customer579@example.com,Houston,TX,South,06/11/2022,Silver,5,N
CUST00000580,Casey Lee 580,customer580@example.com,Houston,TX,South,03/27/2023,Plus,1,Yes
CUST00000581,Jordan Brown 581,customer581@example.com,Austin,TX,South,2024-06-03,Gold,5,Y
CUST00000582,Alex Garcia 582,customer582@example.com,Aurora,CO,West,2024-07-03,Plus,,True
CUST00000583,Casey Kim 583,customer583@example.com,Orlando,FL,South,11/11/2025,Basic,bad,Y
CUST00000584,Jordan Smith 584,customer584@example.com,Miami,FL,South,2022-09-26,gold ,,True
CUST00000585,Morgan Garcia 585,customer585@example.com,Sacramento,CA,West,2025-04-09,Gold,6,N
CUST00000586,Jordan Lee 586,customer586@example.com,Peoria,IL,Midwest,12/10/2021,Silver,6,Y
CUST00000587,Casey Lee 587,customer587@example.com,Dallas,TX,South,03/01/2023,,bad,Y
CUST00000588,Taylor Smith 588,customer588@example.com,Miami,FL,South,2021-11-30,Basic,1,N
CUST00000589,Taylor Patel 589,customer589@example.com,Albany,NY,Northeast,2020-05-12,Silver,1,Y
CUST00000590,Taylor Kim 590,customer590@example.com,Peoria,IL,Midwest,2021-03-22,Silver,bad,N
CUST00000591,Jordan Patel 591,customer591@example.com,Houston,TX,South,06/30/2021,Basic,2,True
CUST00000592,Alex Brown 592,customer592@example.com,Chicago,IL,Midwest,06/07/2022,,2,N
CUST00000593,Casey Garcia 593,customer593@example.com,Peoria,IL,Midwest,2022-11-29,Plus,4,Y
CUST00000594,Jordan Garcia 594,customer594@example.com,Denver,CO,West,03/22/2024,,2,N
CUST00000595,Morgan Smith 595,customer595@example.com,Chicago,IL,Midwest,10/07/2024,,bad,Yes
CUST00000596,Morgan Brown 596,customer596@example.com,Albany,NY,Northeast,08/14/2020,,,N
CUST00000597,Morgan Brown 597,customer597@example.com,Seattle,WA,West,05/19/2020,Gold,6,N
CUST00000598,Jordan Kim 598,customer598@example.com,Austin,TX,South,2022-08-17,,bad,Y
CUST00000599,Riley Patel 599,customer599@example.com,Dallas,TX,South,2022-05-12,Silver,2,N
CUST00000600,Casey Lee 600,customer600@example.com,Orlando,FL,South,05/17/2025,Basic,1,Yes
CUST00000601,Alex Smith 601,customer601@example.com,Savannah,GA,South,12/26/2023,gold ,2,True
CUST00000602,Morgan Kim 602,customer602@example.com,Tacoma,WA,West,07/31/2023,Basic,5,N
CUST00000603,Morgan Lee 603,customer603@example.com,Chicago,IL,Midwest,12/27/2024,gold ,5,N
CUST00000604,Jordan Patel 604,customer604@example.com,Denver,CO,West,05/09/2025,Silver,,True
CUST00000605,Riley Lee 605,customer605@example.com,Denver,CO,West,03/18/2020,,3,Y
CUST00000606,Riley Smith 606,customer606@example.com,Miami,FL,South,07/11/2020,gold ,5,Y
CUST00000607,Jordan Lee 607,customer607@example.com,Albany,NY,Northeast,2022-01-25,Basic,6,Yes
CUST00000608,Morgan Garcia 608,customer608@example.com,Sacramento,CA,West,2021-03-18,Basic,bad,True
CUST00000609,Jordan Patel 609,customer609@example.com,Chicago,IL,Midwest,2020-04-05,Silver,1,Y
CUST00000610,Casey Patel 610,customer610@example.com,Buffalo,NY,Northeast,2024-07-03,Gold,,Y
CUST00000611,Taylor Brown 611,customer611@example.com,Chicago,IL,Midwest,05/02/2024,,6,Yes
CUST00000612,Taylor Patel 612,customer612@example.com,Los Angeles,CA,West,01/16/2023,Gold,bad,N
CUST00000613,Morgan Lee 613,customer613@example.com,Austin,TX,South,2020-12-14,Silver,2,True
CUST00000614,Riley Garcia 614,customer614@example.com,Austin,TX,South,10/05/2021,Gold,1,N
CUST00000615,Taylor Lee 615,customer615@example.com,Miami,FL,South,2025-01-15,,,N
CUST00000616,Taylor Kim 616,customer616@example.com,Tacoma,WA,West,07/16/2022,Gold,2,Yes
CUST00000617,Morgan Garcia 617,customer617@example.com,Chicago,IL,Midwest,01/05/2021,gold ,6,Y
CUST00000618,Alex Patel 618,customer618@example.com,Orlando,FL,South,11/22/2025,Basic,2,Yes
CUST00000619,Jordan Patel 619,customer619@example.com,Chicago,IL,Midwest,10/26/2020,Basic,5,Yes
CUST00000620,Alex Garcia 620,customer620@example.com,Tacoma,WA,West,2024-11-22,Gold,5,N
CUST00000621,Riley Lee 621,customer621@example.com,Buffalo,NY,Northeast,2022-02-01,,bad,N
CUST00000622,Casey Garcia 622,customer622@example.com,Atlanta,GA,South,2024-06-16,gold ,4,True
CUST00000623,Riley Garcia 623,customer623@example.com,Los Angeles,CA,West,2021-02-11,Plus,1,N
CUST00000624,Alex Kim 624,customer624@example.com,Tacoma,WA,West,12/12/2020,,4,Yes
CUST00000625,Taylor Garcia 625,customer625@example.com,Orlando,FL,South,2020-08-31,Plus,1,Y
CUST00000626,Riley Smith 626,customer626@example.com,Savannah,GA,South,2024-05-27,Gold,1,N
CUST00000627,Alex Kim 627,customer627@example.com,Albany,NY,Northeast,06/19/2022,,bad,N
CUST00000628,Taylor Smith 628,customer628@example.com,Atlanta,GA,South,06/20/2024,,4,Yes
CUST00000629,Morgan Brown 629,customer629@example.com,Denver,CO,West,02/07/2020,Gold,5,True
CUST00000630,Casey Garcia 630,customer630@example.com,Aurora,CO,West,2021-05-22,Plus,5,N
CUST00000631,Jordan Lee 631,customer631@example.com,Buffalo,NY,Northeast,07/05/2020,gold ,3,Y
CUST00000632,Jordan Garcia 632,customer632@example.com,Tacoma,WA,West,2023-01-18,Plus,5,True
CUST00000633,Casey Brown 633,customer633@example.com,Buffalo,NY,Northeast,06/08/2021,Basic,5,True
CUST00000634,Morgan Patel 634,customer634@example.com,Savannah,GA,South,01/02/2025,Plus,2,N
CUST00000635,Casey Brown 635,customer635@example.com,Albany,NY,Northeast,2022-05-29,Silver,2,N
CUST00000636,Riley Kim 636,customer636@example.com,Orlando,FL,South,04/04/2021,,,Y
CUST00000637,Alex Lee 637,customer637@example.com,Denver,CO,West,2021-04-23,Plus,bad,Y
CUST00000638,Taylor Brown 638,customer638@example.com,Sacramento,CA,West,01/14/2026,Gold,,Y
CUST00000639,Taylor Kim 639,customer639@example.com,Savannah,GA,South,03/10/2024,Plus,bad,Y
CUST00000640,Riley Brown 640,customer640@example.com,Seattle,WA,West,01/31/2020,gold ,6,Y
CUST00000641,Casey Brown 641,customer641@example.com,Seattle,WA,West,2023-03-25,,6,Y
CUST00000642,Morgan Brown 642,customer642@example.com,Orlando,FL,South,03/31/2021,Plus,,N
CUST00000643,Taylor Kim 643,customer643@example.com,Atlanta,GA,South,2020-11-05,,6,True
CUST00000644,Alex Garcia 644,customer644@example.com,Tacoma,WA,West,2022-11-15,Plus,5,Yes
CUST00000645,Morgan Kim 645,customer645@example.com,Seattle,WA,West,2023-10-10,,1,Y
CUST00000646,Jordan Smith 646,customer646@example.com,Aurora,CO,West,2021-08-16,Silver,6,Y
CUST00000647,Casey Brown 647,customer647@example.com,Seattle,WA,West,08/01/2023,Plus,6,Yes
CUST00000648,Morgan Smith 648,customer648@example.com,Houston,TX,South,08/18/2025,Basic,,N
CUST00000649,Taylor Brown 649,customer649@example.com,Chicago,IL,Midwest,02/24/2024,Plus,4,Y
CUST00000650,Alex Kim 650,customer650@example.com,Dallas,TX,South,2025-06-04,Basic,4,Y
CUST00000651,Morgan Kim 651,customer651@example.com,Houston,TX,South,02/18/2024,Gold,,N
CUST00000652,Taylor Patel 652,customer652@example.com,Atlanta,GA,South,06/18/2020,Basic,bad,Yes
CUST00000653,Jordan Brown 653,customer653@example.com,Los Angeles,CA,West,12/31/2022,Silver,2,N
CUST00000654,Jordan Lee 654,customer654@example.com,Savannah,GA,South,2021-06-22,,2,Yes
CUST00000655,Morgan Brown 655,customer655@example.com,Albany,NY,Northeast,2023-12-24,,6,Y
CUST00000656,Jordan Kim 656,customer656@example.com,Sacramento,CA,West,03/01/2022,Silver,4,Yes
CUST00000657,Morgan Garcia 657,customer657@example.com,Peoria,IL,Midwest,02/19/2024,Basic,6,Yes
CUST00000658,Alex Lee 658,customer658@example.com,Savannah,GA,South,10/29/2022,Silver,bad,Y
CUST00000659,Alex Lee 659,customer659@example.com,Atlanta,GA,South,03/24/2020,Gold,3,Y
CUST00000660,Taylor Lee 660,customer660@example.com,Sacramento,CA,West,2021-01-25,gold ,2,Y
CUST00000661,Alex Garcia 661,customer661@example.com,Miami,FL,South,2023-07-07,Silver,6,True
CUST00000662,Morgan Lee 662,customer662@example.com,Albany,NY,Northeast,07/17/2025,Gold,4,Y
CUST00000663,Alex Patel 663,customer663@example.com,Los Angeles,CA,West,2024-10-06,Basic,,Y
CUST00000664,Taylor Lee 664,customer664@example.com,Denver,CO,West,04/09/2022,Gold,3,True
CUST00000665,Riley Brown 665,customer665@example.com,Austin,TX,South,01/08/2020,,,Yes
CUST00000666,Casey Smith 666,customer666@example.com,Peoria,IL,Midwest,2025-09-02,gold ,4,Yes
CUST00000667,Casey Kim 667,customer667@example.com,Dallas,TX,South,09/18/2024,gold ,,Y
CUST00000668,Casey Patel 668,customer668@example.com,Buffalo,NY,Northeast,2021-10-25,gold ,3,Yes
CUST00000669,Morgan Lee 669,customer669@example.com,Chicago,IL,Midwest,07/10/2021,Gold,bad,True
CUST00000670,Jordan Smith 670,customer670@example.com,Savannah,GA,South,06/21/2021,,2,Y
CUST00000671,Riley Smith 671,customer671@example.com,Sacramento,CA,West,08/27/2022,Gold,1,N
CUST00000672,Jordan Lee 672,customer672@example.com,Sacramento,CA,West,2023-02-01,Silver,1,Yes
CUST00000673,Jordan Brown 673,customer673@example.com,Orlando,FL,South,07/10/2021,gold ,3,Yes
CUST00000674,Jordan Brown 674,customer674@example.com,Albany,NY,Northeast,2020-08-22,Silver,bad,N
CUST00000675,Riley Brown 675,customer675@example.com,Atlanta,GA,South,2022-08-08,,3,True
CUST00000676,Alex Garcia 676,customer676@example.com,Sacramento,CA,West,2025-03-08,gold ,2,N
CUST00000677,Casey Kim 677,customer677@example.com,Seattle,WA,West,07/28/2020,Plus,,Y
CUST00000678,Riley Kim 678,customer678@example.com,Seattle,WA,West,2024-02-19,Silver,1,Y
CUST00000679,Morgan Brown 679,customer679@example.com,Miami,FL,South,2024-09-04,Plus,bad,Y
CUST00000680,Alex Garcia 680,customer680@example.com,Houston,TX,South,2024-06-05,,bad,N
CUST00000681,Alex Kim 681,customer681@example.com,Buffalo,NY,Northeast,08/27/2023,,3,Y
CUST00000682,Riley Patel 682,customer682@example.com,Houston,TX,South,01/01/2020,,5,Yes
CUST00000683,Riley Smith 683,customer683@example.com,Dallas,TX,South,2022-09-28,Gold,4,Y
CUST00000684,Riley Kim 684,customer684@example.com,Orlando,FL,South,2021-08-03,Plus,1,Y
CUST00000685,Casey Lee 685,customer685@example.com,Aurora,CO,West,2022-02-23,,3,Y
CUST00000686,Alex Smith 686,customer686@example.com,Austin,TX,South,2020-10-27,gold ,2,Yes
CUST00000687,Riley Lee 687,customer687@example.com,Los Angeles,CA,West,02/23/2023,,2,Y
CUST00000688,Riley Brown 688,customer688@example.com,Atlanta,GA,South,2026-03-18,Basic,6,True
CUST00000689,Jordan Kim 689,customer689@example.com,Chicago,IL,Midwest,2024-07-08,Basic,5,Y
CUST00000690,Riley Patel 690,customer690@example.com,Houston,TX,South,01/21/2023,Plus,6,True
CUST00000691,Jordan Brown 691,customer691@example.com,Los Angeles,CA,West,2022-04-13,Silver,,Y
CUST00000692,Riley Garcia 692,customer692@example.com,Buffalo,NY,Northeast,12/14/2023,Gold,2,Yes
CUST00000693,Alex Garcia 693,customer693@example.com,Denver,CO,West,2025-02-24,Gold,1,Y
CUST00000694,Casey Kim 694,customer694@example.com,Tacoma,WA,West,2021-09-23,gold ,1,N
CUST00000695,Jordan Patel 695,customer695@example.com,Peoria,IL,Midwest,07/04/2020,gold ,bad,Y
CUST00000696,Alex Patel 696,customer696@example.com,Peoria,IL,Midwest,2021-03-06,Gold,,Y
CUST00000697,Taylor Lee 697,customer697@example.com,Miami,FL,South,10/22/2022,Silver,1,Y
CUST00000698,Casey Smith 698,customer698@example.com,Tacoma,WA,West,2024-04-20,,6,True
CUST00000699,Jordan Garcia 699,customer699@example.com,Sacramento,CA,West,05/21/2022,Gold,,Yes
CUST00000700,Morgan Smith 700,customer700@example.com,Atlanta,GA,South,05/27/2023,gold ,,Y
CUST00000701,Riley Brown 701,customer701@example.com,Albany,NY,Northeast,2026-05-18,gold ,4,Y
CUST00000702,Casey Lee 702,customer702@example.com,Miami,FL,South,2021-07-17,,,True
CUST00000703,Riley Patel 703,customer703@example.com,Sacramento,CA,West,06/16/2025,Plus,2,Y
CUST00000704,Alex Patel 704,customer704@example.com,Albany,NY,Northeast,2024-04-27,Basic,bad,Y
CUST00000705,Jordan Kim 705,customer705@example.com,Los Angeles,CA,West,08/21/2023,Plus,5,Y
CUST00000706,Riley Lee 706,customer706@example.com,Aurora,CO,West,2025-08-11,Silver,5,N
CUST00000707,Jordan Kim 707,customer707@example.com,Chicago,IL,Midwest,2024-12-15,Gold,5,True
CUST00000708,Riley Smith 708,customer708@example.com,Peoria,IL,Midwest,2021-06-03,Basic,2,Y
CUST00000709,Jordan Brown 709,customer709@example.com,Buffalo,NY,Northeast,09/01/2021,Plus,3,Yes
CUST00000710,Casey Lee 710,customer710@example.com,Miami,FL,South,08/22/2021,Basic,6,N
CUST00000711,Taylor Kim 711,customer711@example.com,Chicago,IL,Midwest,11/12/2021,Silver,5,Y
CUST00000712,Morgan Lee 712,customer712@example.com,Orlando,FL,South,2020-04-21,Gold,5,Yes
CUST00000713,Taylor Kim 713,customer713@example.com,Orlando,FL,South,2020-04-04,Plus,4,N
CUST00000714,Alex Kim 714,customer714@example.com,Aurora,CO,West,03/31/2024,Basic,4,Y
CUST00000715,Riley Garcia 715,customer715@example.com,Sacramento,CA,West,2025-06-29,Gold,3,Y
CUST00000716,Taylor Kim 716,customer716@example.com,Seattle,WA,West,2020-05-11,Basic,1,Yes
CUST00000717,Taylor Lee 717,customer717@example.com,Seattle,WA,West,01/21/2026,Silver,,True
CUST00000718,Riley Lee 718,customer718@example.com,Houston,TX,South,09/24/2024,Plus,bad,Y
CUST00000719,Jordan Smith 719,customer719@example.com,Los Angeles,CA,West,08/30/2023,Gold,bad,Y
CUST00000720,Riley Smith 720,customer720@example.com,Orlando,FL,South,08/26/2023,Plus,3,True
CUST00000721,Alex Patel 721,customer721@example.com,Savannah,GA,South,2024-08-11,,,True
CUST00000722,Taylor Garcia 722,customer722@example.com,Chicago,IL,Midwest,12/23/2020,Plus,1,Y
CUST00000723,Taylor Smith 723,customer723@example.com,Buffalo,NY,Northeast,2021-02-23,Silver,4,Y
CUST00000724,Taylor Lee 724,customer724@example.com,Chicago,IL,Midwest,2024-08-30,Basic,,Y
CUST00000725,Morgan Brown 725,customer725@example.com,Peoria,IL,Midwest,07/16/2021,gold ,3,Yes
CUST00000726,Riley Brown 726,customer726@example.com,Tacoma,WA,West,2025-05-24,gold ,5,True
CUST00000727,Alex Garcia 727,customer727@example.com,Aurora,CO,West,06/07/2025,gold ,1,Y
CUST00000728,Morgan Garcia 728,customer728@example.com,Buffalo,NY,Northeast,05/03/2021,Plus,6,Y
CUST00000729,Alex Brown 729,customer729@example.com,Seattle,WA,West,06/13/2023,Basic,4,Y
CUST00000730,Morgan Kim 730,customer730@example.com,Los Angeles,CA,West,2020-05-24,Plus,1,Yes
CUST00000731,Morgan Garcia 731,customer731@example.com,Tacoma,WA,West,2023-11-03,Plus,bad,True
CUST00000732,Taylor Smith 732,customer732@example.com,Tacoma,WA,West,2020-02-07,Basic,5,Yes
CUST00000733,Riley Patel 733,customer733@example.com,Aurora,CO,West,2024-12-08,Plus,bad,True
CUST00000734,Taylor Lee 734,customer734@example.com,Tacoma,WA,West,06/08/2023,Plus,3,Yes
CUST00000735,Taylor Lee 735,customer735@example.com,Austin,TX,South,11/21/2023,gold ,3,True
CUST00000736,Jordan Patel 736,customer736@example.com,Austin,TX,South,09/03/2024,,1,Y
CUST00000737,Jordan Brown 737,customer737@example.com,Miami,FL,South,2023-10-14,gold ,2,Y
CUST00000738,Morgan Lee 738,customer738@example.com,Atlanta,GA,South,2023-09-16,Gold,bad,True
CUST00000739,Taylor Garcia 739,customer739@example.com,Miami,FL,South,04/25/2023,Plus,5,True
CUST00000740,Morgan Smith 740,customer740@example.com,Chicago,IL,Midwest,2021-08-11,,6,Y
CUST00000741,Jordan Patel 741,customer741@example.com,Albany,NY,Northeast,01/09/2024,Basic,bad,N
CUST00000742,Morgan Kim 742,customer742@example.com,Peoria,IL,Midwest,2020-06-14,Silver,3,Y
CUST00000743,Jordan Smith 743,customer743@example.com,Houston,TX,South,2020-10-30,Plus,2,Y
CUST00000744,Alex Lee 744,customer744@example.com,Sacramento,CA,West,05/13/2023,Gold,6,Yes
CUST00000745,Alex Brown 745,customer745@example.com,Albany,NY,Northeast,2024-06-07,gold ,4,True
CUST00000746,Taylor Kim 746,customer746@example.com,Houston,TX,South,11/25/2023,Plus,4,N
CUST00000747,Jordan Lee 747,customer747@example.com,Savannah,GA,South,2020-10-03,Gold,3,N
CUST00000748,Jordan Lee 748,customer748@example.com,Chicago,IL,Midwest,2024-02-27,gold ,1,True
CUST00000749,Riley Garcia 749,customer749@example.com,Chicago,IL,Midwest,11/20/2025,gold ,1,Y
CUST00000750,Alex Brown 750,customer750@example.com,Atlanta,GA,South,2023-08-31,Gold,5,Yes
CUST00000751,Taylor Lee 751,customer751@example.com,Buffalo,NY,Northeast,2025-09-21,Silver,3,True
CUST00000752,Morgan Kim 752,customer752@example.com,Aurora,CO,West,2024-01-04,,,Yes
CUST00000753,Jordan Kim 753,customer753@example.com,Houston,TX,South,2025-09-12,Basic,6,Y
CUST00000754,Jordan Smith 754,customer754@example.com,Aurora,CO,West,2021-12-17,Silver,1,Y
CUST00000755,Taylor Patel 755,customer755@example.com,Aurora,CO,West,2025-07-28,Silver,bad,Yes
CUST00000756,Taylor Garcia 756,customer756@example.com,Houston,TX,South,2026-01-24,Gold,bad,Y
CUST00000757,Casey Brown 757,customer757@example.com,Orlando,FL,South,2022-09-30,Gold,1,Yes
CUST00000758,Alex Lee 758,customer758@example.com,Albany,NY,Northeast,2024-04-04,gold ,bad,Yes
CUST00000759,Riley Smith 759,customer759@example.com,Orlando,FL,South,12/01/2023,gold ,bad,Y
CUST00000760,Morgan Patel 760,customer760@example.com,Denver,CO,West,2021-07-06,Silver,6,Y
CUST00000761,Casey Smith 761,customer761@example.com,Buffalo,NY,Northeast,2024-09-23,Silver,bad,Yes
CUST00000762,Taylor Garcia 762,customer762@example.com,Aurora,CO,West,2021-03-15,Plus,4,True
CUST00000763,Alex Garcia 763,customer763@example.com,Buffalo,NY,Northeast,06/16/2021,Gold,6,Y
CUST00000764,Jordan Brown 764,customer764@example.com,Orlando,FL,South,10/21/2024,Gold,1,Y
CUST00000765,Morgan Brown 765,customer765@example.com,Denver,CO,West,09/20/2023,Gold,2,Y
CUST00000766,Morgan Brown 766,customer766@example.com,Austin,TX,South,2023-10-01,Plus,4,Yes
CUST00000767,Morgan Garcia 767,customer767@example.com,Seattle,WA,West,2023-01-05,Basic,6,Yes
CUST00000768,Alex Smith 768,customer768@example.com,Savannah,GA,South,2023-05-18,,,True
CUST00000769,Riley Patel 769,customer769@example.com,Sacramento,CA,West,2023-04-13,,3,Y
CUST00000770,Alex Kim 770,customer770@example.com,Sacramento,CA,West,2025-11-22,,1,Y
CUST00000771,Casey Smith 771,customer771@example.com,Aurora,CO,West,2022-08-19,gold ,4,Y
CUST00000772,Morgan Garcia 772,customer772@example.com,Peoria,IL,Midwest,01/27/2026,Plus,3,N
CUST00000773,Taylor Kim 773,customer773@example.com,Miami,FL,South,06/05/2025,Basic,1,Y
CUST00000774,Alex Brown 774,customer774@example.com,Seattle,WA,West,10/29/2021,Plus,,Y
CUST00000775,Alex Garcia 775,customer775@example.com,Savannah,GA,South,2020-11-29,,1,Y
CUST00000776,Alex Lee 776,customer776@example.com,Sacramento,CA,West,03/02/2021,Basic,,N
CUST00000777,Taylor Kim 777,customer777@example.com,Seattle,WA,West,09/08/2024,Basic,2,Y
CUST00000778,Alex Kim 778,customer778@example.com,Austin,TX,South,04/07/2021,,2,True
CUST00000779,Taylor Smith 779,customer779@example.com,Houston,TX,South,09/17/2023,,6,Yes
CUST00000780,Riley Lee 780,customer780@example.com,Dallas,TX,South,07/10/2020,Plus,bad,Yes
CUST00000781,Taylor Patel 781,customer781@example.com,Denver,CO,West,2021-11-03,gold ,1,Y
CUST00000782,Taylor Smith 782,customer782@example.com,Atlanta,GA,South,03/01/2021,Basic,6,True
CUST00000783,Alex Garcia 783,customer783@example.com,Peoria,IL,Midwest,05/14/2022,,2,N
CUST00000784,Taylor Brown 784,,Seattle,WA,West,2021-05-02,Basic,6,Y
CUST00000785,Casey Lee 785,customer785@example.com,Houston,TX,South,2025-06-23,gold ,5,Y
CUST00000786,Morgan Brown 786,customer786@example.com,Atlanta,GA,South,2022-11-20,gold ,bad,Yes
CUST00000787,Jordan Lee 787,customer787@example.com,Peoria,IL,Midwest,2022-06-04,gold ,3,Y
CUST00000788,Riley Patel 788,customer788@example.com,Buffalo,NY,Northeast,08/22/2024,Basic,1,Y
CUST00000789,Riley Kim 789,customer789@example.com,Tacoma,WA,West,2025-06-11,Gold,bad,Y
CUST00000790,Riley Kim 790,customer790@example.com,Tacoma,WA,West,2021-07-05,Basic,4,Yes
CUST00000791,Riley Smith 791,customer791@example.com,Orlando,FL,South,2023-02-20,Gold,1,Y
CUST00000792,Morgan Garcia 792,customer792@example.com,Aurora,CO,West,04/20/2025,Plus,5,Y
CUST00000793,Morgan Garcia 793,customer793@example.com,Atlanta,GA,South,09/11/2023,Gold,4,Yes
CUST00000794,Riley Patel 794,customer794@example.com,Austin,TX,South,2023-08-30,gold ,5,True
CUST00000795,Riley Brown 795,customer795@example.com,Denver,CO,West,2024-10-27,Silver,,Y
CUST00000796,Casey Patel 796,customer796@example.com,Tacoma,WA,West,06/15/2023,Plus,bad,Y
CUST00000797,Taylor Lee 797,customer797@example.com,Buffalo,NY,Northeast,09/18/2022,Gold,3,Y
CUST00000798,Alex Kim 798,customer798@example.com,Chicago,IL,Midwest,2021-03-01,,1,Y
CUST00000799,Taylor Kim 799,customer799@example.com,Savannah,GA,South,12/19/2021,Gold,1,Y
CUST00000800,Taylor Smith 800,customer800@example.com,Aurora,CO,West,07/22/2024,Plus,bad,N
CUST00000801,Casey Lee 801,customer801@example.com,Austin,TX,South,11/10/2024,Plus,2,N
CUST00000802,Alex Smith 802,customer802@example.com,Los Angeles,CA,West,12/11/2022,Gold,1,Y
CUST00000803,Riley Kim 803,customer803@example.com,Dallas,TX,South,11/24/2020,Basic,1,True
CUST00000804,Riley Patel 804,customer804@example.com,Aurora,CO,West,11/02/2025,Plus,4,Y
CUST00000805,Casey Smith 805,customer805@example.com,Peoria,IL,Midwest,07/18/2020,gold ,2,Y
CUST00000806,Morgan Lee 806,customer806@example.com,Atlanta,GA,South,04/12/2020,,6,Y
CUST00000807,Casey Smith 807,customer807@example.com,Albany,NY,Northeast,2025-04-11,Silver,6,True
CUST00000808,Riley Lee 808,customer808@example.com,Sacramento,CA,West,12/24/2024,Gold,bad,Y
CUST00000809,Alex Brown 809,customer809@example.com,Miami,FL,South,04/09/2021,Gold,2,True
CUST00000810,Jordan Brown 810,customer810@example.com,Atlanta,GA,South,02/15/2022,Silver,1,Yes
CUST00000811,Morgan Kim 811,customer811@example.com,Dallas,TX,South,2025-03-26,,4,Y
CUST00000812,Casey Lee 812,customer812@example.com,Denver,CO,West,2022-06-19,Silver,5,Y
CUST00000813,Taylor Brown 813,customer813@example.com,Savannah,GA,South,03/07/2025,Plus,bad,True
CUST00000814,Casey Smith 814,customer814@example.com,Aurora,CO,West,03/24/2022,,5,Y
CUST00000815,Casey Garcia 815,customer815@example.com,Sacramento,CA,West,2022-10-08,Plus,6,Y
CUST00000816,Taylor Lee 816,customer816@example.com,Seattle,WA,West,2022-02-22,Basic,6,Y
CUST00000817,Morgan Kim 817,customer817@example.com,Denver,CO,West,02/12/2021,Plus,1,Y
CUST00000818,Jordan Kim 818,customer818@example.com,Albany,NY,Northeast,04/26/2026,Plus,,Y
CUST00000819,Alex Smith 819,customer819@example.com,Chicago,IL,Midwest,2024-07-17,Silver,4,Y
CUST00000820,Casey Kim 820,customer820@example.com,Peoria,IL,Midwest,2024-06-17,Plus,,Y
CUST00000821,Casey Brown 821,customer821@example.com,Tacoma,WA,West,02/28/2020,Basic,5,Y
CUST00000822,Riley Smith 822,customer822@example.com,Aurora,CO,West,03/18/2020,Gold,5,N
