customer_id,customer_name,email,city,state,region,signup_date,loyalty_tier,household_size,active_flag,customer_hash,store_transactions,store_sales,store_units,online_orders,online_sales,online_units,lifetime_sales,omnichannel_flag
CUST00000777,Taylor Kim 777,customer777@example.com,Seattle,WA,West,,Basic,2.0,True,dd18c949a5c0c3936818,0.0,0.0,0.0,2.0,4564.86,13.0,4564.86,False
CUST00001582,Casey Brown 1582,customer1582@example.com,Seattle,WA,West,2022-10-03,Plus,5.0,True,f3ba200a8fc0ed0965b6,1.0,802.02,2.0,2.0,3762.2000000000003,9.0,4564.22,True
CUST00001570,Alex Lee 1570,customer1570@example.com,Buffalo,NY,Northeast,2021-10-08,Plus,4.0,True,62824424bdc1990534b7,2.0,4530.610000000001,11.0,0.0,0.0,0.0,4530.610000000001,False
CUST00001152,Jordan Patel 1152,customer1152@example.com,Dallas,TX,South,2022-07-08,Basic,2.0,True,a8abc0f5879b60f178be,0.0,0.0,0.0,3.0,4521.24,13.0,4521.24,False
CUST00001457,Jordan Lee 1457,customer1457@example.com,Tacoma,WA,West,2021-03-20,Gold,,True,43144e8c9c2e58edb9a7,1.0,2127.84,4.0,1.0,2389.91,7.0,4517.75,True
CUST00001385,Morgan Smith 1385,customer1385@example.com,Tacoma,WA,West,2024-02-05,Gold,2.0,True,d187b1fe4590d6635a57,2.0,4516.5,7.0,0.0,0.0,0.0,4516.5,False
CUST00001618,Casey Patel 1618,customer1618@example.com,Miami,FL,South,,Basic,1.0,True,49b543ed28a9f35cc1e5,3.0,4515.38,13.0,0.0,0.0,0.0,4515.38,False
CUST00001289,Taylor Lee 1289,customer1289@example.com,Austin,TX,South,,Gold,,True,a60ca2aa542d56a86bca,3.0,4513.21,12.0,0.0,0.0,0.0,4513.21,False
CUST00001512,Casey Smith 1512,customer1512@example.com,Savannah,GA,South,2025-04-13,Unknown,1.0,True,d83943286db3bf63a9f3,1.0,4507.66,13.0,0.0,0.0,0.0,4507.66,False
CUST00001592,Jordan Patel 1592,customer1592@example.com,Aurora,CO,West,2025-09-05,Plus,5.0,True,7390f78444b6f7858c60,0.0,0.0,0.0,1.0,4505.28,7.0,4505.28,False
CUST00000583,Casey Kim 583,customer583@example.com,Orlando,FL,South,,Basic,,True,335a4eada6b8a818aba5,2.0,4501.55,12.0,0.0,0.0,0.0,4501.55,False
CUST00000353,Jordan Garcia 353,customer353@example.com,Tacoma,WA,West,,Plus,5.0,True,bb9a23547c4eef1087f6,2.0,4499.46,21.0,0.0,0.0,0.0,4499.46,False
CUST00001610,Morgan Kim 1610,customer1610@example.com,Savannah,GA,South,,Gold,4.0,True,f38fc2b41dc1dff1f403,2.0,4498.8,9.0,0.0,0.0,0.0,4498.8,False
CUST00001786,Riley Patel 1786,customer1786@example.com,Buffalo,NY,Northeast,2021-12-30,Silver,,True,f975f3dc3ec4e1893ff2,1.0,2289.48,7.0,2.0,2200.48,5.0,4489.96,True
CUST00000103,Casey Kim 103,customer103@example.com,Aurora,CO,West,,Gold,2.0,True,b9afb7c69227bf473d14,2.0,3377.91,12.0,2.0,1110.8500000000001,7.0,4488.76,True
CUST00001349,Riley Brown 1349,customer1349@example.com,Albany,NY,Northeast,2025-07-10,Basic,3.0,True,fdb1eb9121074889d632,1.0,1789.79,5.0,1.0,2696.28,5.0,4486.07,True
CUST00001051,Jordan Kim 1051,customer1051@example.com,Buffalo,NY,Northeast,2023-11-30,Basic,,True,b81f5ec433694ccf4d5f,2.0,4486.02,12.0,0.0,0.0,0.0,4486.02,False
CUST00001645,Morgan Patel 1645,customer1645@example.com,Seattle,WA,West,,Basic,3.0,True,ba5b0df2bf9177620947,2.0,3073.6000000000004,14.0,1.0,1407.72,4.0,4481.320000000001,True
CUST00000874,Jordan Kim 874,customer874@example.com,Savannah,GA,South,2023-12-19,Unknown,4.0,False,6cdc44f09ca91d693a43,3.0,4479.21,10.0,0.0,0.0,0.0,4479.21,False
CUST00000502,Riley Garcia 502,customer502@example.com,Orlando,FL,South,2021-01-05,Gold,,False,2ea8bda83cd392fa40eb,2.0,4471.12,10.0,0.0,0.0,0.0,4471.12,False
CUST00001145,Jordan Lee 1145,customer1145@example.com,Aurora,CO,West,,Gold,4.0,False,21eda16bb190ff7d21c6,2.0,3149.02,14.0,1.0,1317.91,4.0,4466.93,True
CUST00001540,Riley Kim 1540,customer1540@example.com,Houston,TX,South,2020-02-27,Basic,5.0,False,fac5e026aefc6cd23101,1.0,4464.32,6.0,0.0,0.0,0.0,4464.32,False
CUST00001434,Morgan Brown 1434,customer1434@example.com,Los Angeles,CA,West,2022-11-23,Silver,5.0,True,50a0e30e46dc80822a6f,1.0,2172.71,8.0,3.0,2290.93,7.0,4463.639999999999,True
CUST00000224,Riley Brown 224,customer224@example.com,Orlando,FL,South,,Unknown,,True,1f18f8cedb470182e8bc,3.0,4458.84,14.0,0.0,0.0,0.0,4458.84,False
CUST00000496,Riley Lee 496,customer496@example.com,Sacramento,CA,West,,Plus,,True,9bdf6753e691030f99e0,1.0,1885.75,5.0,2.0,2568.7799999999997,8.0,4454.53,True
CUST00000259,Jordan Lee 259,customer259@example.com,Orlando,FL,South,,Gold,6.0,True,65dc877be2a65dadcfa3,2.0,4454.0199999999995,8.0,0.0,0.0,0.0,4454.0199999999995,False
CUST00001478,Alex Kim 1478,customer1478@example.com,Savannah,GA,South,,Basic,4.0,True,042dee5fbf8538a7e57e,1.0,234.14999999999998,3.0,2.0,4216.24,8.0,4450.389999999999,True
CUST00000013,Casey Smith 13,customer13@example.com,Seattle,WA,West,2025-09-13,Gold,2.0,True,765be2d1dfe18454120a,3.0,4445.33,17.0,0.0,0.0,0.0,4445.33,False
CUST00000079,Alex Garcia 79,customer79@example.com,Orlando,FL,South,2024-02-22,Gold,2.0,True,cb3df6c084e1c968e2e2,3.0,836.37,7.0,2.0,3602.0099999999998,12.0,4438.38,True
CUST00000435,Alex Patel 435,customer435@example.com,Peoria,IL,Midwest,,Gold,5.0,False,9946370c6aa1610d78eb,3.0,3168.6400000000003,12.0,1.0,1267.3899999999999,10.0,4436.030000000001,True
CUST00000831,Alex Patel 831,customer831@example.com,Denver,CO,West,2022-12-15,Gold,1.0,True,63eef21219b27888a3d8,2.0,3949.86,15.0,1.0,460.96,2.0,4410.82,True
CUST00001590,Jordan Lee 1590,customer1590@example.com,Tacoma,WA,West,,Basic,5.0,True,0fb358fc2263839d3590,4.0,4404.59,18.0,0.0,0.0,0.0,4404.59,False
CUST00000891,Jordan Lee 891,customer891@example.com,Chicago,IL,Midwest,,Unknown,2.0,True,9e8ebac74fee137974b5,0.0,0.0,0.0,1.0,4400.71,5.0,4400.71,False
CUST00001767,Morgan Smith 1767,customer1767@example.com,Sacramento,CA,West,,Plus,,True,d8c3102283f4d95df6d3,2.0,4398.6900000000005,9.0,0.0,0.0,0.0,4398.6900000000005,False
CUST00001302,Casey Garcia 1302,customer1302@example.com,Sacramento,CA,West,2024-03-10,Gold,,False,4c821baab01734ef667d,2.0,4393.68,14.0,0.0,0.0,0.0,4393.68,False
CUST00001334,Riley Smith 1334,customer1334@example.com,Denver,CO,West,2020-06-16,Silver,4.0,True,03f6c6895f9de4b33e0a,0.0,0.0,0.0,2.0,4382.82,18.0,4382.82,False
CUST00001169,Jordan Garcia 1169,customer1169@example.com,Atlanta,GA,South,,Silver,4.0,True,d31166f94efebc005319,0.0,0.0,0.0,1.0,4382.42,8.0,4382.42,False
CUST00001587,Alex Garcia 1587,customer1587@example.com,Sacramento,CA,West,2022-08-31,Unknown,6.0,True,1017955bcff487c03c29,0.0,0.0,0.0,2.0,4380.2300000000005,18.0,4380.2300000000005,False
CUST00000544,Morgan Brown 544,customer544@example.com,Peoria,IL,Midwest,2020-01-16,Silver,5.0,True,a0b4850feebb1895cdb3,2.0,2313.66,6.0,1.0,2065.29,4.0,4378.95,True
CUST00001075,Jordan Brown 1075,customer1075@example.com,Aurora,CO,West,2025-12-13,Plus,,False,9d5e42af200cd6368245,0.0,0.0,0.0,2.0,4378.5599999999995,14.0,4378.5599999999995,False
CUST00001788,Alex Smith 1788,customer1788@example.com,Los Angeles,CA,West,2023-11-16,Unknown,,True,e2ee0ed96c5ab2f12203,2.0,3375.44,14.0,1.0,999.28,4.0,4374.72,True
CUST00000301,Alex Brown 301,customer301@example.com,Savannah,GA,South,2022-05-20,Silver,4.0,False,f448602c5b143e855e4b,1.0,714.75,7.0,3.0,3640.4799999999996,10.0,4355.23,True
CUST00001327,Alex Smith 1327,customer1327@example.com,Sacramento,CA,West,,Unknown,5.0,True,ff9c15ee9cbb5eb22982,2.0,2360.33,9.0,2.0,1989.17,8.0,4349.5,True
CUST00001011,Alex Garcia 1011,customer1011@example.com,Atlanta,GA,South,,Unknown,,False,a9193c80d4661e6fef61,3.0,3624.58,10.0,1.0,714.61,1.0,4339.19,True
CUST00000172,Jordan Kim 172,customer172@example.com,Miami,FL,South,,Gold,,True,d98676b702e92f544ce0,0.0,0.0,0.0,1.0,4336.61,8.0,4336.61,False
CUST00000370,Morgan Kim 370,customer370@example.com,Miami,FL,South,2022-09-29,Basic,2.0,True,3a1da0cdd5b3f2614794,1.0,2239.52,6.0,1.0,2094.92,4.0,4334.4400000000005,True
CUST00000841,Riley Lee 841,customer841@example.com,Atlanta,GA,South,2023-04-19,Unknown,4.0,True,8ceb76a40b0d8f39fc85,2.0,4332.11,9.0,0.0,0.0,0.0,4332.11,False
CUST00001800,Jordan Patel 1800,customer1800@example.com,Sacramento,CA,West,,Plus,6.0,True,4ea80731d7cb50520238,2.0,3654.14,12.0,1.0,663.3900000000001,5.0,4317.53,True
CUST00000174,Taylor Brown 174,customer174@example.com,Atlanta,GA,South,2024-03-03,Gold,3.0,True,8c130affddc1a9a3ff6f,2.0,2684.7799999999997,9.0,2.0,1627.05,3.0,4311.83,True
CUST00001064,Riley Lee 1064,customer1064@example.com,Tacoma,WA,West,2024-08-24,Basic,,True,58e6bfc390800e4d85bd,3.0,4302.2300000000005,13.0,0.0,0.0,0.0,4302.2300000000005,False
CUST00000185,Jordan Brown 185,customer185@example.com,Buffalo,NY,Northeast,,Plus,,False,e2ed443223cb2e4ce98e,1.0,2390.7,5.0,2.0,1909.05,5.0,4299.75,True
CUST00001426,Riley Garcia 1426,customer1426@example.com,Seattle,WA,West,,Plus,4.0,True,d9fe7a118a0256339bfb,3.0,2620.89,7.0,2.0,1677.77,4.0,4298.66,True
CUST00000969,Alex Lee 969,customer969@example.com,Austin,TX,South,2021-05-19,Gold,2.0,True,4f826ad2576a1e984ecd,2.0,4253.9400000000005,9.0,0.0,0.0,0.0,4253.9400000000005,False
CUST00001018,Jordan Smith 1018,customer1018@example.com,Denver,CO,West,2020-05-13,Gold,3.0,True,efe0a9658f81d3305b1a,1.0,4249.27,10.0,0.0,0.0,0.0,4249.27,False
CUST00001666,Casey Smith 1666,customer1666@example.com,Atlanta,GA,South,,Gold,,False,15e40bd182ef81267239,1.0,2313.6,10.0,2.0,1917.94,5.0,4231.54,True
CUST00001415,Taylor Lee 1415,customer1415@example.com,Orlando,FL,South,2021-11-01,Gold,,True,b80727dd7ef3691f3f75,3.0,4225.68,13.0,0.0,0.0,0.0,4225.68,False
CUST00000878,Casey Lee 878,customer878@example.com,Sacramento,CA,West,2021-03-14,Gold,1.0,True,d5e47c86976c2e2bc562,2.0,4218.639999999999,14.0,0.0,0.0,0.0,4218.639999999999,False
CUST00000657,Morgan Garcia 657,customer657@example.com,Peoria,IL,Midwest,,Basic,6.0,True,33dd1e4b2f6007b6b41c,4.0,4211.38,18.0,0.0,0.0,0.0,4211.38,False
CUST00000530,Taylor Kim 530,customer530@example.com,Dallas,TX,South,,Plus,3.0,True,bc617afc20a211cdae4b,2.0,4207.400000000001,14.0,0.0,0.0,0.0,4207.400000000001,False
CUST00001032,Riley Garcia 1032,customer1032@example.com,Houston,TX,South,,Basic,,True,ff3b0266728cd49a8b45,2.0,1595.4299999999998,4.0,2.0,2600.59,8.0,4196.02,True
CUST00000433,Riley Brown 433,customer433@example.com,Savannah,GA,South,2021-08-17,Plus,4.0,True,0d738139f8f18dcc9d86,2.0,4195.37,20.0,0.0,0.0,0.0,4195.37,False
CUST00000198,Riley Kim 198,customer198@example.com,Sacramento,CA,West,,Basic,,True,4cfb990b55f857577947,1.0,1342.4,2.0,2.0,2837.0499999999997,5.0,4179.45,True
CUST00000339,Taylor Patel 339,customer339@example.com,Peoria,IL,Midwest,2023-11-15,Gold,4.0,True,d2632fa81ce44b0dabc9,2.0,1963.6999999999998,7.0,1.0,2213.71,4.0,4177.41,True
CUST00001222,Casey Garcia 1222,customer1222@example.com,Houston,TX,South,,Gold,6.0,True,d6147f18cae52dae3c7c,2.0,4171.28,10.0,0.0,0.0,0.0,4171.28,False
CUST00001417,Taylor Lee 1417,customer1417@example.com,Houston,TX,South,,Gold,1.0,True,f68a78100a5bae2c3368,0.0,0.0,0.0,1.0,4162.25,6.0,4162.25,False
CUST00001043,Taylor Brown 1043,customer1043@example.com,Tacoma,WA,West,,Silver,1.0,True,c9b25cada76cf9892fb2,3.0,4161.21,21.0,0.0,0.0,0.0,4161.21,False
CUST00001068,Alex Brown 1068,customer1068@example.com,Sacramento,CA,West,,Plus,3.0,True,f97a7af96a95bf519cd5,1.0,4160.82,7.0,0.0,0.0,0.0,4160.82,False
CUST00000428,Riley Kim 428,customer428@example.com,Savannah,GA,South,2024-08-24,Basic,4.0,True,b393b6e154997bca5885,4.0,4160.34,14.0,0.0,0.0,0.0,4160.34,False
CUST00000903,Alex Kim 903,customer903@example.com,Albany,NY,Northeast,2020-03-21,Unknown,,True,3970d2c4294d6385376a,0.0,0.0,0.0,2.0,4158.97,14.0,4158.97,False
CUST00000125,Morgan Brown 125,customer125@example.com,Aurora,CO,West,,Basic,3.0,True,50f6558d9a7ddffa752a,0.0,0.0,0.0,1.0,4145.35,8.0,4145.35,False
CUST00000876,Morgan Patel 876,customer876@example.com,Miami,FL,South,,Silver,2.0,False,ce091fdb96ce008977ab,2.0,4137.72,10.0,0.0,0.0,0.0,4137.72,False
CUST00001210,Taylor Lee 1210,customer1210@example.com,Tacoma,WA,West,2025-12-07,Plus,3.0,True,90ec459446a71b5343d6,1.0,1583.36,5.0,2.0,2549.81,7.0,4133.17,True
CUST00001611,Morgan Brown 1611,customer1611@example.com,Savannah,GA,South,,Silver,1.0,True,89cfc3170ba5e046fe55,1.0,315.82,1.0,2.0,3816.15,11.0,4131.97,True
CUST00000724,Taylor Lee 724,customer724@example.com,Chicago,IL,Midwest,2024-08-30,Basic,,True,1c502eebfe4ffd3a22b9,1.0,3286.65,14.0,1.0,835.92,2.0,4122.57,True
CUST00001456,Taylor Garcia 1456,customer1456@example.com,Atlanta,GA,South,,Basic,4.0,True,8d6d8a187f758a459bcb,3.0,4119.38,18.0,0.0,0.0,0.0,4119.38,False
CUST00000865,Jordan Smith 865,customer865@example.com,Chicago,IL,Midwest,2025-05-30,Unknown,3.0,False,814f5deda0d3274fec93,1.0,4115.75,5.0,0.0,0.0,0.0,4115.75,False
CUST00001387,Jordan Brown 1387,customer1387@example.com,Savannah,GA,South,,Gold,4.0,True,41a8ca63d61faa0c6269,1.0,4102.66,12.0,0.0,0.0,0.0,4102.66,False
CUST00001549,Riley Kim 1549,customer1549@example.com,Denver,CO,West,,Silver,1.0,True,5b7be1518f7ff9eb443d,3.0,4087.0699999999997,14.0,0.0,0.0,0.0,4087.0699999999997,False
CUST00000398,Alex Garcia 398,customer398@example.com,Los Angeles,CA,West,,Basic,3.0,True,6fd4c8c816e72ead5ea5,3.0,1261.26,6.0,2.0,2825.3,7.0,4086.5600000000004,True
CUST00000852,Jordan Brown 852,customer852@example.com,Atlanta,GA,South,,Unknown,2.0,True,d253688e8b7cf2ef2084,2.0,3195.34,9.0,1.0,891.06,2.0,4086.4,True
CUST00001648,Casey Garcia 1648,customer1648@example.com,Los Angeles,CA,West,2020-06-29,Basic,1.0,True,a6a1f53f5dabb7317fc4,1.0,4083.89,6.0,0.0,0.0,0.0,4083.89,False
CUST00000659,Alex Lee 659,customer659@example.com,Atlanta,GA,South,,Gold,3.0,True,cc0c23a3128d0e903490,2.0,4082.25,13.0,0.0,0.0,0.0,4082.25,False
CUST00001578,Morgan Garcia 1578,customer1578@example.com,Austin,TX,South,,Gold,6.0,True,bc1967ab577982c32fa6,0.0,0.0,0.0,1.0,4080.83,5.0,4080.83,False
CUST00001568,Jordan Patel 1568,customer1568@example.com,Los Angeles,CA,West,2020-07-11,Plus,6.0,True,29ae0b18a66d0a49c363,1.0,4067.34,11.0,0.0,0.0,0.0,4067.34,False
CUST00001595,Riley Lee 1595,customer1595@example.com,Savannah,GA,South,,Silver,,True,a1fd9f63ce4a8088cded,2.0,1863.77,10.0,1.0,2198.09,5.0,4061.86,True
CUST00001006,Taylor Kim 1006,customer1006@example.com,Tacoma,WA,West,,Unknown,,False,1094997d425e0fee0586,1.0,89.46,1.0,1.0,3971.84,6.0,4061.3,True
CUST00001763,Morgan Lee 1763,customer1763@example.com,Orlando,FL,South,,Unknown,2.0,True,a6ec46d1abac2880aaa1,1.0,4051.7299999999996,10.0,0.0,0.0,0.0,4051.7299999999996,False
CUST00000457,Casey Patel 457,customer457@example.com,Chicago,IL,Midwest,,Gold,,True,09f916ed63c1f8fa233b,0.0,0.0,0.0,1.0,4045.69,6.0,4045.69,False
CUST00001371,Jordan Smith 1371,customer1371@example.com,Miami,FL,South,,Silver,6.0,False,5b87f3f8c688dcb9ec79,3.0,4025.71,10.0,0.0,0.0,0.0,4025.71,False
CUST00000238,Jordan Brown 238,customer238@example.com,Sacramento,CA,West,,Basic,4.0,True,aad3c5181275d6c6202e,2.0,4024.1000000000004,13.0,0.0,0.0,0.0,4024.1000000000004,False
CUST00001480,Taylor Kim 1480,customer1480@example.com,Peoria,IL,Midwest,2023-08-16,Plus,,True,4c30eda364d64b6f0cd2,2.0,1887.91,8.0,1.0,2128.8,4.0,4016.71,True
CUST00000018,Casey Smith 18,customer18@example.com,Savannah,GA,South,2021-09-06,Unknown,3.0,True,14c5018652c3c03c3807,2.0,3677.54,12.0,1.0,335.46,2.0,4013.0,True
CUST00000141,Taylor Smith 141,customer141@example.com,Seattle,WA,West,2021-02-17,Basic,4.0,True,94089ea29db0566982fa,1.0,4012.39,10.0,0.0,0.0,0.0,4012.39,False
CUST00000213,Taylor Patel 213,customer213@example.com,Orlando,FL,South,,Unknown,,True,0ea7018c9a81f779fda0,1.0,625.02,2.0,2.0,3387.29,13.0,4012.31,True
CUST00000409,Casey Lee 409,customer409@example.com,Buffalo,NY,Northeast,2022-01-11,Unknown,6.0,False,1fcaba2d675920aa4373,0.0,0.0,0.0,1.0,4001.13,7.0,4001.13,False
CUST00001053,Taylor Smith 1053,customer1053@example.com,Chicago,IL,Midwest,2022-05-31,Unknown,3.0,True,b76d3c2aad6957746ffc,1.0,943.16,1.0,1.0,3054.83,8.0,3997.99,True
CUST00001000,Morgan Smith 1000,customer1000@example.com,Aurora,CO,West,2020-08-25,Unknown,3.0,False,d805d35f59dc0053e707,1.0,3119.9700000000003,10.0,1.0,869.02,7.0,3988.9900000000002,True
CUST00000300,Morgan Garcia 300,customer300@example.com,Austin,TX,South,,Unknown,,True,ba1d71ae89f17f4a8c95,2.0,2337.24,5.0,1.0,1649.5900000000001,5.0,3986.83,True
CUST00000352,Taylor Garcia 352,customer352@example.com,Peoria,IL,Midwest,2026-05-08,Silver,5.0,False,c4647f30089a00fa4795,0.0,0.0,0.0,1.0,3978.76,8.0,3978.76,False
CUST00001232,Casey Garcia 1232,customer1232@example.com,Chicago,IL,Midwest,,Gold,2.0,False,692ce831c51a9f82d756,0.0,0.0,0.0,2.0,3977.92,12.0,3977.92,False
CUST00001449,Riley Lee 1449,customer1449@example.com,Savannah,GA,South,2020-09-30,Basic,6.0,True,c423d05b54b99c095475,2.0,3977.48,9.0,0.0,0.0,0.0,3977.48,False
CUST00001172,Alex Lee 1172,customer1172@example.com,Denver,CO,West,,Unknown,5.0,True,9d9b7fd8a233224ee7c5,0.0,0.0,0.0,2.0,3967.67,8.0,3967.67,False
CUST00000144,Casey Lee 144,customer144@example.com,Dallas,TX,South,2020-03-30,Gold,3.0,False,80d1761f4438f671b072,1.0,3966.0,6.0,0.0,0.0,0.0,3966.0,False
CUST00001699,Taylor Garcia 1699,customer1699@example.com,Houston,TX,South,,Gold,1.0,True,8a5d809e27c8bed31e59,0.0,0.0,0.0,1.0,3961.82,6.0,3961.82,False
CUST00001156,Casey Brown 1156,customer1156@example.com,Dallas,TX,South,,Plus,3.0,True,d060f35e08466ff5966f,2.0,763.74,2.0,3.0,3189.79,15.0,3953.5299999999997,True
CUST00000278,Morgan Smith 278,customer278@example.com,Miami,FL,South,,Silver,,True,16c02e64c2513c8fd33f,2.0,2556.78,5.0,1.0,1383.03,4.0,3939.8100000000004,True
CUST00001125,Alex Patel 1125,customer1125@example.com,Albany,NY,Northeast,,Unknown,3.0,True,95f6567f3ef951ad1268,2.0,2414.82,8.0,1.0,1524.54,3.0,3939.36,True
CUST00000075,Taylor Kim 75,customer75@example.com,Houston,TX,South,,Gold,5.0,False,4767323e2a5744dc94f9,0.0,0.0,0.0,1.0,3936.65,6.0,3936.65,False
CUST00000419,Casey Lee 419,customer419@example.com,Orlando,FL,South,2024-07-26,Unknown,3.0,True,937b85e5764871a01635,2.0,2672.81,11.0,1.0,1253.98,4.0,3926.79,True
CUST00001504,Casey Garcia 1504,customer1504@example.com,Sacramento,CA,West,2024-01-30,Silver,6.0,False,2561830a3e40eb19ff76,1.0,3918.3999999999996,9.0,0.0,0.0,0.0,3918.3999999999996,False
CUST00001343,Morgan Patel 1343,customer1343@example.com,Los Angeles,CA,West,2023-01-23,Silver,4.0,True,383c963415c0fb4bff86,1.0,3914.6600000000003,8.0,0.0,0.0,0.0,3914.6600000000003,False
CUST00001710,Alex Kim 1710,customer1710@example.com,Aurora,CO,West,2024-01-23,Unknown,6.0,True,a508debe691317073cab,0.0,0.0,0.0,2.0,3905.17,9.0,3905.17,False
CUST00001636,Alex Garcia 1636,customer1636@example.com,Miami,FL,South,,Unknown,3.0,True,6be88cbb3740be32b366,1.0,3902.59,11.0,0.0,0.0,0.0,3902.59,False
CUST00001214,Alex Patel 1214,customer1214@example.com,Sacramento,CA,West,,Basic,6.0,True,4cca2fa2da772aa87f76,1.0,3897.6400000000003,10.0,0.0,0.0,0.0,3897.6400000000003,False
CUST00000801,Casey Lee 801,customer801@example.com,Austin,TX,South,,Plus,2.0,False,0afd5d5a57b784d034dc,1.0,3896.43,7.0,0.0,0.0,0.0,3896.43,False
CUST00000335,Alex Kim 335,customer335@example.com,Seattle,WA,West,,Gold,1.0,True,bda020a38263b6727902,1.0,2802.92,9.0,1.0,1090.24,7.0,3893.16,True
CUST00000710,Casey Lee 710,customer710@example.com,Miami,FL,South,,Basic,6.0,False,2d670ebbe258e3bd86d4,2.0,2258.05,8.0,3.0,1630.44,6.0,3888.4900000000002,True
CUST00000241,Taylor Kim 241,customer241@example.com,Los Angeles,CA,West,,Gold,,False,a2601e155ecdfdf1378e,1.0,695.3,3.0,2.0,3190.38,8.0,3885.6800000000003,True
CUST00000805,Casey Smith 805,customer805@example.com,Peoria,IL,Midwest,,Gold,2.0,True,e6b73486c926bc413dc8,1.0,1153.52,3.0,1.0,2729.68,6.0,3883.2,True
CUST00000520,Taylor Smith 520,customer520@example.com,Austin,TX,South,2026-05-20,Basic,6.0,False,c30592be7a801df948c2,0.0,0.0,0.0,2.0,3869.6,7.0,3869.6,False
CUST00001739,Riley Smith 1739,customer1739@example.com,Austin,TX,South,2025-05-18,Basic,2.0,True,e2a2187eaa1dc4a3e9f2,1.0,45.75,5.0,1.0,3818.2299999999996,14.0,3863.9799999999996,True
CUST00001331,Jordan Smith 1331,customer1331@example.com,Denver,CO,West,,Unknown,1.0,True,f777d62f0a96355d74cd,1.0,1299.65,5.0,1.0,2561.24,14.0,3860.89,True
CUST00000591,Jordan Patel 591,customer591@example.com,Houston,TX,South,,Basic,2.0,True,8fa67e927b7e1d57a268,2.0,2391.96,8.0,1.0,1464.94,10.0,3856.9,True
CUST00000674,Jordan Brown 674,customer674@example.com,Albany,NY,Northeast,2020-08-22,Silver,,False,d4ea589db462b3d2ce35,1.0,2761.77,12.0,1.0,1091.83,3.0,3853.6,True
CUST00000514,Morgan Lee 514,customer514@example.com,Peoria,IL,Midwest,,Unknown,,True,1c68d0d963b6d7164ae1,0.0,0.0,0.0,2.0,3848.17,6.0,3848.17,False
CUST00000070,Taylor Brown 70,customer70@example.com,Savannah,GA,South,2023-11-25,Gold,3.0,True,a7c85e72abc2dfcc5982,3.0,3842.97,12.0,0.0,0.0,0.0,3842.97,False
CUST00000048,Taylor Brown 48,customer48@example.com,Tacoma,WA,West,,Plus,3.0,True,bcbd99c4489580d2c855,1.0,3839.7799999999997,9.0,0.0,0.0,0.0,3839.7799999999997,False
CUST00001310,Riley Garcia 1310,customer1310@example.com,Denver,CO,West,2025-07-01,Silver,5.0,True,0c3cb2053cadc27fd0d0,0.0,0.0,0.0,2.0,3833.64,7.0,3833.64,False
CUST00001100,Jordan Kim 1100,customer1100@example.com,Denver,CO,West,,Gold,3.0,True,01320939fb4464643ce5,1.0,1160.33,3.0,1.0,2673.0199999999995,6.0,3833.3499999999995,True
CUST00000425,Taylor Smith 425,customer425@example.com,Seattle,WA,West,2023-07-10,Gold,2.0,False,d37a72d289775b333bcc,1.0,59.44,4.0,1.0,3756.1400000000003,12.0,3815.5800000000004,True
CUST00000729,Alex Brown 729,customer729@example.com,Seattle,WA,West,,Basic,4.0,True,328317feae78e764a844,3.0,3806.53,15.0,0.0,0.0,0.0,3806.53,False
CUST00000129,Casey Patel 129,customer129@example.com,Austin,TX,South,2024-08-11,Basic,2.0,True,6a18b825ebfef6a3e0bf,2.0,2806.31,6.0,1.0,988.9000000000001,4.0,3795.21,True
CUST00000411,Casey Smith 411,customer411@example.com,Austin,TX,South,,Plus,4.0,True,d5f8c8bca0858584e215,2.0,3791.93,11.0,0.0,0.0,0.0,3791.93,False
CUST00001382,Alex Brown 1382,customer1382@example.com,Seattle,WA,West,2020-02-04,Unknown,5.0,True,e5dd9af1d5d80873e577,1.0,3327.96,8.0,1.0,461.93,5.0,3789.89,True
CUST00001583,Riley Lee 1583,customer1583@example.com,Chicago,IL,Midwest,2026-05-09,Silver,4.0,True,f974db26bf60c18669c6,2.0,3789.2799999999997,12.0,0.0,0.0,0.0,3789.2799999999997,False
CUST00000312,Morgan Kim 312,customer312@example.com,Miami,FL,South,,Unknown,5.0,True,f32c4f26c20b0373be6b,1.0,3403.4799999999996,7.0,1.0,377.52,1.0,3780.9999999999995,True
CUST00001484,Taylor Kim 1484,customer1484@example.com,Savannah,GA,South,2020-02-14,Silver,3.0,True,6aafab1f94c34b131cb6,2.0,3779.54,9.0,0.0,0.0,0.0,3779.54,False
CUST00001745,Jordan Smith 1745,customer1745@example.com,Dallas,TX,South,,Basic,5.0,True,6f6f2465c992b7aa0944,1.0,518.54,3.0,2.0,3258.5699999999997,11.0,3777.1099999999997,True
CUST00000361,Alex Brown 361,customer361@example.com,Sacramento,CA,West,2024-01-26,Basic,3.0,True,7ae9e239d93f104e2206,2.0,825.85,6.0,1.0,2948.38,7.0,3774.23,True
CUST00001175,Alex Lee 1175,customer1175@example.com,Buffalo,NY,Northeast,2020-03-15,Plus,1.0,True,3641e200a98949282f82,2.0,2068.19,5.0,2.0,1705.43,11.0,3773.62,True
CUST00001250,Jordan Smith 1250,customer1250@example.com,Atlanta,GA,South,,Basic,2.0,True,967ffbd94198d75cfd67,1.0,770.82,6.0,1.0,2997.24,5.0,3768.06,True
